/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.5
/*Number of Nodes*/
500
/*The Depot*/
52.959593173097275 -5.266268869631355 depot
/*The Locations (x_coor y_coor name)*/
-0.6140737534238807 -28.926895616695344 v1
3.026680126733702 -5.8773066777829674 v2
253.62531407312127 4.433866168244785 u3
240.61239707750153 -19.67450492134199 u4
235.91787247538744 -6.900902309645379 u5
216.06089404906172 38.00304172917746 u6
185.426459848039 14.232819663299875 u7
1.2880363403207815 3.5355528130034837 v8
-5.937064504760653 14.529636353279368 v9
21.603792614627984 -40.716740107193075 v10
207.68682810054372 44.24339176805761 u11
-5.153905875888878 35.92921211816995 v12
234.00388219277727 -3.068915926408117 u13
30.28903448068798 17.315899302166954 v14
6.825169807203061 23.142728166200683 v15
-18.8755631297504 -57.60439516837196 v16
238.2275093316541 55.12547837982969 u17
199.7464871964215 2.4087402847598187 u18
104.26822384678324 -1.6827360313607769 u19
186.3489527144749 -8.59953803103096 u20
167.31110380271292 -23.03922742833907 u21
-44.17864818770074 -11.706052879104268 v22
36.96045310550048 60.0683825172465 v23
-11.838798449995123 23.112239611711765 v24
43.96539429869913 -21.2900230618807 v25
29.289634605316607 -6.223445524534544 v26
194.57742104345996 -2.940437992425955 u27
-15.703626839077257 -7.051362948689625 v28
179.34438956387814 59.785680622963746 u29
204.78507093904938 -1.489821255886344 u30
77.06318422075616 -53.658555445298106 u31
270.5062825079696 -47.86052545784492 u32
184.62134137983074 -4.976110614482094 u33
7.84766185628526 0.5659637098189606 v34
215.35840112182711 -8.465978196979023 u35
227.15104651159257 3.8639562131024574 u36
19.57048940322909 52.7471793047816 v37
200.03133542551856 -0.002166987323214154 u38
157.38687869759408 48.997254054294565 u39
47.95110033670077 -67.27942966457468 v40
248.59412837071272 43.52722472114237 u41
-14.47223187297993 -12.03859268721513 v42
170.96541190625277 0.08268350614639673 u43
3.5349077139251075 13.028153922554083 v44
286.14661412835574 -28.534932722106532 u45
215.56464476900925 64.77457728924495 u46
7.899345448548116 -1.1206656809002336 v47
181.47926437667377 -15.456064594557681 u48
-3.9842586765247767 -46.75909677160215 v49
85.49450895038976 28.904441941090052 v50
16.657369339173318 -27.24567614589423 v51
0.9476001861939466 -5.764353186750833 v52
30.293466602006685 3.0532032841972447 v53
27.80578662592693 55.5373177852662 v54
216.71721586611014 41.123125122921856 u55
183.93877637695508 0.5682878710744232 u56
146.69483728677585 -24.251532806827157 u57
207.4830971677871 39.19478550518997 u58
204.9710580461197 4.589543706018299 u59
197.3615642642689 2.5227299907507246 u60
199.02495781829862 -0.6407318445084583 u61
3.728010845126056 -3.499644160864054 v62
163.1328148666247 64.28685923684051 u63
-2.60192484571238 -2.4463928254971385 v64
157.66427163164985 -49.33072267883992 u65
230.2563453020515 -2.239861420352074 u66
175.67111028699418 -5.511080177028329 u67
8.449261042522446 -48.151462654617724 v68
272.95357668612235 -41.38077293772151 u69
232.4660383673246 -2.902053820681045 u70
206.54370962744665 -22.931577459661273 u71
22.314732056920025 -7.606828006269867 v72
183.3243925647118 25.619156935452196 u73
-70.24786548491151 -1.4296966115624106 v74
198.1051932872828 2.21023932347686 u75
10.577817450049295 -5.860100413925508 v76
200.16018903208433 14.08162236281088 u77
230.92156831509516 -31.230359942819625 u78
197.86998938749716 3.3678287728559986 u79
242.9365473283419 72.40427242586611 u80
183.53999786718296 -77.70124709267643 u81
199.7150440839974 0.5466111834270526 u82
-3.7097487599657777 1.0292825066018685 v83
-16.370772593716282 -65.6316590346593 v84
198.55541580696686 -5.14447217348667 u85
-0.07497282219496665 -30.7768549734272 v86
2.316769735626254 0.2760116685692669 v87
-22.690883868612374 6.198844105396293 v88
-9.75081998299254 -9.655306078217906 v89
2.679360099228814 -2.1539790788589634 v90
-13.862691383216918 3.422684418303332 v91
-21.144169910801597 78.32574530079033 v92
0.7382008411909612 7.798630356661443 v93
26.96681664260921 -35.10529747764378 v94
204.04384810821975 4.392721857030563 u95
5.220163561400934 4.5418233847506535 v96
208.9846446393402 -1.421621825308834 u97
0.14792132151953044 -32.5950869900117 v98
0.9836623783018581 3.2793661172835114 v99
198.14241682622932 17.261563867865995 u100
198.64653188702476 -2.4077686655025046 u101
0.8823776246787737 4.615381610341269 v102
-1.8680899043526995 -4.423404745052833 v103
183.8706675995926 18.758106582765937 u104
201.3157634008862 107.85108554632498 u105
-57.96033822935636 -28.87985415436561 v106
-12.574487770887094 -16.59107634460205 v107
151.21271503823203 0.5498667403827299 u108
230.13432174672758 -24.11261790133963 u109
259.6534456245727 15.144015988019214 u110
-5.058688331680539 -4.663507639232324 v111
-32.12018328176074 61.605340368197595 v112
17.72029286116824 53.166770436943814 v113
188.11344956018266 -47.91660163208313 u114
-12.897225231429692 32.76880991177515 v115
219.81734876943685 8.952208512353252 u116
212.1534221916297 -34.75162233449215 u117
-9.36561191766677 6.276369410609891 v118
212.982453166044 -3.520566295974583 u119
200.4210183260283 0.4341161277438955 u120
60.957860427296914 -103.03059891057558 v121
142.9078399342352 -11.610067922154302 u122
184.2459456659177 4.839815939179231 u123
57.83839061047605 -67.66767483664333 v124
-37.48216317468597 -16.117622877936395 v125
169.58974333620165 -53.78204885904788 u126
-2.4400460881749515 28.041864723701263 v127
31.403365987836388 17.034423389697487 v128
-0.23031288243384032 9.716341384438119 v129
8.730507834978535 -31.687832701656305 v130
149.4504756254512 1.4815238305607161 u131
38.13632303830807 47.375799360326255 v132
52.836013579106655 -36.82027727930853 v133
198.6680878414479 -3.904049132822178 u134
178.08770172097113 17.01425600598849 u135
37.73561614305466 -30.060179440058004 v136
4.361646724371363 0.6400969259744119 v137
194.23619105429123 0.713090697970448 u138
230.55674462446754 -5.833385665510698 u139
-55.04066713323658 2.3926205201535224 v140
-29.658314407669625 -25.656847172782104 v141
-56.005665746965576 -5.078462154870208 v142
-44.9616551829475 -48.49762890839869 v143
55.363168881147075 29.141582263536666 v144
197.04808582490196 12.129840159278697 u145
20.11869675129836 9.48679774807548 v146
39.272111919989435 -6.3524303087455705 v147
-2.682719156310177 30.279025271645416 v148
241.283624627536 -83.9550071283126 u149
-7.233873879997719 -23.85111298231844 v150
190.76033315738977 -19.24113007415953 u151
0.21328377562606865 1.566485167011292 v152
2.4930902511199546 -6.391115376957298 v153
-0.11249904950988433 13.062361802882174 v154
215.72433689920152 9.706631043790157 u155
84.4385398918846 84.63696398526925 u156
212.3333444321252 -11.084774682904968 u157
-20.474341016532595 4.176498187384825 v158
171.13068546995623 61.509838098581014 u159
199.0574759866074 -45.043336321140096 u160
194.82858573735874 -45.281242276232824 u161
199.28108659265652 -10.739428737520788 u162
2.6173986925591564 5.45067358888915 v163
185.61563897656163 -31.404759126621467 u164
211.98238324394745 10.754698811193919 u165
184.2752874050371 70.98633559882602 u166
-120.56542157741691 -88.06808879440976 v167
1.5028893639492458 -33.13645393837554 v168
198.059337422369 31.460676176053934 u169
222.69503344109035 105.24992519375577 u170
7.671217620344527 -33.8116012659823 v171
-7.138156700048737 7.523373632822891 v172
58.400314108461274 13.660321037487543 v173
156.72769099706727 -11.990795754748792 u174
198.44183462738943 -3.862889934405587 u175
7.819133016048345 -11.898806794904798 v176
60.843292057330245 32.38393479646851 v177
-5.500145928862779 -1.4406834256881196 v178
9.36665497725898 -22.65521201448827 v179
226.95327531157912 22.806498452127595 u180
230.6691085366125 42.610998952755764 u181
197.6278681752331 -23.532232190491623 u182
228.99657722815172 59.627886251972264 u183
-90.17680646338455 -4.097728743800469 v184
1.313220961566828 4.6942718367253295 v185
38.82482506896326 -6.65056196801325 v186
221.5250549663915 10.004968913092162 u187
186.36541807432394 13.043701533039789 u188
-61.3269764919763 -47.42353132300309 v189
91.36679162535683 0.38494340873262234 v190
29.1707056651352 -36.31462092448035 v191
42.02887950612592 -29.579440787284454 v192
-54.006968882700406 24.171148234462084 v193
4.057201208360188 2.2215343274682238 v194
-15.786365720455795 -15.928264219742625 v195
19.05553717613353 -17.94014177284062 v196
-0.3178469226069772 -9.900102417098429 v197
-4.900877463060606 -16.31026842233094 v198
243.23391966199426 0.25984425231504116 u199
199.99976195213324 -0.0025891122804750006 u200
200.51655255886183 8.584109379100832 u201
212.6270927111634 -50.28302644091486 u202
102.255005233155 9.686555107925198 u203
79.27270420641467 -61.99958958547853 v204
-14.146768374815881 -27.67078493827244 v205
189.8927295146967 -4.246435832914101 u206
45.51869133094076 27.33738323126255 v207
221.6101670293598 13.970267969229491 u208
44.05084403008153 -43.481924564249006 v209
50.073422168188515 42.5786677383536 v210
180.7357249252976 -0.10157370845738903 u211
3.40276696584709 63.909983319216636 v212
220.91278089022535 6.913752654134093 u213
41.9158895944937 -0.6237811112480416 v214
5.23926270384903 90.6919515510666 v215
189.7655299450198 47.92366719434131 u216
-28.63265829852244 -34.71650162452427 v217
67.7688318965743 -57.465331703026344 v218
200.24786369983175 14.516649890560807 u219
175.9563794915989 6.330542276445566 u220
164.80220161826492 -45.15049068762334 u221
17.95286756284367 -37.190438350038576 v222
-56.951393168693905 -23.02474533439132 v223
227.66256760597275 -2.9544866407145864 u224
46.03580193094715 4.918514735562841 v225
191.18163516400384 25.401674235772333 u226
-32.36186699623797 -9.607285459179309 v227
259.83987562137213 67.16561264930321 u228
200.5229413451221 10.690843491079926 u229
8.2524410008989 81.46681562874431 v230
9.456590667554508 82.49215244923673 v231
226.63420318660962 0.599756907716274 u232
189.54072985638123 4.180243731207431 u233
140.92715951602668 -18.509309996861955 u234
-6.330205452451649 0.24440941728106272 v235
225.2025649378137 24.159653230809127 u236
202.23557819681977 6.1812691449977235 u237
206.19327601859413 37.77547022375269 u238
190.05076478067016 8.886416857181723 u239
46.25395053643484 -116.25476291795113 v240
-36.243742367846714 -58.5421934547123 v241
59.639304716755056 -6.093364590325741 v242
-4.910469769058038 -12.60700384393303 v243
58.58417116633552 12.078213715670184 v244
175.68229837525578 0.5382440746926267 u245
-16.60522854083897 -104.05460635028714 v246
-11.512995957334615 -10.35666507290956 v247
-20.363256967627056 -1.1188384306213524 v248
284.94850160002795 -46.68092930984649 u249
263.4405783996946 -68.82885498044811 u250
-0.5000597747174047 0.40489535967484974 v251
184.24814950918702 53.170135891737196 u252
-49.19379313420653 2.822835638838655 v253
184.30795020832406 70.51357028086524 u254
248.62971875196308 -29.44229740662653 u255
-27.50071692506624 -7.5503550188763935 v256
1.6684879455051904 -0.08672955176984642 v257
167.70972390510832 23.569936052426694 u258
234.18140755891648 43.73153736625332 u259
123.9883038306852 30.6661509379482 u260
132.6081566323048 -29.349176091528847 u261
-67.36294449951579 22.354748952147535 v262
-7.274728060372819 18.260553613044333 v263
205.35851720062473 0.21655850544306052 u264
184.00013779738535 4.390945590974044 u265
0.010403321123915786 0.010520343116044042 v266
227.56841315942708 76.09115193120186 u267
156.68366533792948 -50.36871274647135 u268
-53.65001344585393 -38.19632957727012 v269
5.820354038504233 -31.445316012951672 v270
48.607819035610625 -18.7904296713675 v271
-34.22593002567972 -52.70149356109953 v272
-1.4217212963298447 -52.62421812335542 v273
39.71623626110772 -3.3446272544189313 v274
-4.1079717578905495 -2.233377832183257 v275
2.854023291739149 -6.902605687706347 v276
-22.989999516344483 -29.131280152513167 v277
251.86171551305597 -44.33594780054787 u278
243.52076971478235 -6.336372806126387 u279
0.2630904873870352 -1.9355196350790547 v280
229.47881629728184 -10.297607900814624 u281
223.24849234260816 54.24601013882251 u282
