/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.5
/*Number of Nodes*/
100
/*The Depot*/
52.028375676772285 3.5973149533021793 depot
/*The Locations (x_coor y_coor name)*/
4.90574088516439 -6.113309920983416 v1
2.229655709935659 -55.51796554851046 v2
209.8448688781705 4.369025110751267 u3
207.80377258612128 -15.5282242809225 u4
198.60141656380313 102.07104046161076 u5
-22.242022290243888 -22.898306568954848 v6
213.06357437960995 -26.067949275543484 u7
-2.9784590551452377 -55.65712248640065 v8
-33.34182088297837 1.5350998315997963 v9
223.03906551831324 -2.671589823119636 u10
13.705355650938332 16.213962825074223 v11
167.97918053555819 19.7462148476575 u12
62.40624198471368 31.68245758695675 v13
216.36489794480215 11.916392533577023 u14
214.28009424691544 -4.71944386957364 u15
196.08607645471253 18.598070021141698 u16
169.50705671317456 -28.156677429190008 u17
207.58174613733584 37.93166066691694 u18
198.69803455560668 1.5170833936824897 u19
201.96460053571462 -0.14844142600636007 u20
175.6408236743839 15.689697047716127 u21
108.52253330364324 -30.68553194212677 u22
197.28913122750401 1.2442191672446032 u23
-10.132248395054841 -32.925109508794066 v24
1.6614293712761175 -2.6757724532211586 v25
9.798309232564415 12.958441203762373 v26
9.468175846535624 7.249677844287787 v27
2.0896714774823484 5.424061292408907 v28
235.17413504934245 -34.91374480582122 u29
268.3526211816937 -25.191897206801432 u30
178.10569539625357 -17.912119621402205 u31
-2.8453276559807184 50.778703421499074 v32
224.6767776876975 -0.7483270513589491 u33
16.550353638696848 -37.77079303987229 v34
0.2918882720976799 15.841560182871463 v35
-1.5531207420614757 77.27839955640529 v36
208.26286901972477 78.37477248196886 u37
-12.775084196122357 19.788663284350644 v38
210.02875214439499 -0.27090023086354553 u39
-4.978634151251852 10.612096974941881 v40
170.7912188845861 44.79122849653145 u41
-29.023173770326256 23.11550845035732 v42
225.89238363341693 50.86392800161182 u43
-0.9977404416528635 -17.170722800940286 v44
199.92533808267657 -0.6087489202453363 u45
22.845806329982807 2.381744361620818 v46
201.42222699502668 -35.443745876504195 u47
167.0473812247884 34.454763501641764 u48
-34.739919841731485 -7.151077725491887 v49
203.29952840897363 113.86753055985537 u50
77.0797166438156 75.1436483229794 v51
238.99807062331195 -5.900188467781252 u52
296.16719887666136 -101.2117897850297 u53
239.93237917280084 -16.744983501082597 u54
199.8728844992708 2.8507473341120297 u55
31.248005675048095 34.833194378981794 v56
146.80942493903763 8.315580194229504 u57
192.4124654146008 51.24784262416681 u58
237.47606657538236 -27.65129288651755 u59
-4.564205191096012 -3.8681149029575383 v60
159.23125672426295 39.786628520894 u61
-3.1530725497488636 -106.11575995868058 v62
188.44861437545254 16.46621472706661 u63
-2.4141617826596766 0.7118561270514147 v64
10.216035988411642 0.7817057520819374 v65
2.053410060205272 19.065322661441744 v66
226.6402202231923 20.49505101159268 u67
4.964647073380587 41.1367715995683 v68
-23.634095779241573 41.415149682863614 v69
255.09449134621812 56.735837217105576 u70
190.8138338004918 11.50595124746874 u71
45.13104446532694 12.254783213061438 v72
-23.519411560739783 -33.85106920772043 v73
27.4144774916699 5.927971740751361 v74
23.223172514550946 -22.280601198651592 v75
22.445691445956797 20.436321266535334 v76
2.632405812703805 2.04835695172048 v77
-42.879051805569844 -11.432664415674717 v78
173.74049696109128 21.369212380410087 u79
204.99295714281226 1.2369835377116931 u80
1.9826078343629119 1.872795169119761 v81
-79.23219596851013 -6.470140804644835 v82
-2.875085651138173 9.984742076047132 v83
151.2437312126725 -10.970264784547567 u84
-29.293516667805626 -14.441038098132053 v85
186.2372761725227 -41.12845390230375 u86
197.96601119141718 -12.871817633440342 u87
198.84547048213395 24.532885512351893 u88
197.01791035885537 -0.46516791045364275 u89
207.2831177452777 -36.266784834983596 u90
182.4226393361032 -6.522016619155511 u91
189.7741073194976 -14.078369802507892 u92
-59.706270462422076 32.90672439707975 v93
31.414552179397432 65.85639108950632 v94
-7.987032814167698 -4.465468765037911 v95
-4.839979460740525 33.34841996115697 v96
197.15124670267028 0.5447492764715848 u97
-80.47357696937141 9.284960262573769 v98
298.5568983534256 107.87382741827547 u99
