/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
10
/*The Depot*/
-11.592113693570134 -37.05381528626768 depot
/*The Locations (x_coor y_coor name)*/
199.4902263028935 16.192790908944083 u1
143.56203589996986 -6.338142882892973 u2
-10.646870186292318 -6.885443112776715 v3
195.6173501040024 5.54771729556561 u4
175.31477681822912 -0.1569742856474727 u5
-69.2451768727933 -6.36214398935719 v6
76.97957191957995 -65.42675779160392 v7
-6.83935868941409 -14.208190571244767 v8
-1.4603349044817282 1.1843219679970547 v9
