/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
250
/*The Depot*/
-22.024789672183093 -8.033593766538923 depot
/*The Locations (x_coor y_coor name)*/
0.8642354788488145 -8.638166634033324 v1
233.7822846880304 62.87467800840431 u2
15.09403072558681 39.54345049376409 v3
273.1495057475892 -60.736086411674854 u4
207.64666737294468 53.949983288869795 u5
251.09865376308093 -26.161092084203514 u6
216.948418234543 8.870614331896668 u7
236.5363709821668 24.386889158232623 u8
6.685148519759319 -25.002934311645085 v9
194.1350615912359 44.28159803538458 u10
-0.706730380625606 -1.5031150015272177 v11
33.66509217474775 13.433929924292972 v12
20.78111972593614 -9.916581753311565 v13
10.810081274401869 20.701673083389625 v14
195.78694002227257 -0.8826002016428973 u15
-42.69667643572732 11.297172202341915 v16
-71.48237003186597 -10.057599470469544 v17
-9.503249288581571 17.33523640463113 v18
238.90710649881186 -12.110452799401367 u19
9.009146297908307 5.779804486007744 v20
17.353979839665502 -5.497509943741547 v21
220.9594277330939 33.78010719412886 u22
1.276789691390755 -0.9293013750686652 v23
15.635175021092861 9.638073875103037 v24
248.73164518127658 -37.02004613520095 u25
-58.99602337157679 -1.9848662828624477 v26
178.8977132154322 -41.08727119050677 u27
54.894830619430344 11.798711996948816 v28
222.46110326758458 -6.392978695536318 u29
208.33545633513017 3.843493009029463 u30
229.03517536587762 -16.034898016905046 u31
60.376931834348106 -24.485972809629594 v32
202.94535559659317 0.6993870829802853 u33
200.6124705437571 0.06106206446077586 u34
18.513930728193056 -21.54642103533315 v35
234.4397136592358 76.38857687445135 u36
33.47362881025426 24.163832731246366 v37
-55.83282227789119 10.147842956888804 v38
37.06833138234899 -45.53058104618839 v39
7.305397749146598 10.832030787156322 v40
198.90771061713363 -61.222864199968775 u41
183.26553241273842 4.615682572319663 u42
54.1431019602799 -6.505982717890523 v43
19.850833347441007 -26.014039828895164 v44
106.80745310039767 -54.68825234259186 v45
204.3445086179983 10.325509387783946 u46
33.25122831192558 -30.951028397841732 v47
132.28325994573348 8.846258806694154 u48
35.92573633297517 -30.543309078024425 v49
100.95974495662203 -30.10268119390691 v50
24.560575085312195 -55.012089706554356 v51
-50.91558514175892 -20.448080634669196 v52
-26.419056672107377 -42.12392328785046 v53
206.55798375884723 -47.96894728056804 u54
220.271231988075 35.25701418640067 u55
206.13956586237347 8.379594050174681 u56
-1.5971111651860843 18.76436963883203 v57
34.499039825210005 4.525258797055365 v58
170.86836167848926 -8.384845336586299 u59
49.760606361898695 -52.951856623797774 v60
268.58378731335614 -19.585810739166178 u61
236.76631807455277 -9.831099978920633 u62
29.570983786524973 -32.31795275960774 v63
248.79984234686015 -4.94392786394601 u64
