/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
250
/*The Depot*/
0.5567236289796936 0.47194448701340186 depot
/*The Locations (x_coor y_coor name)*/
12.0 97.0 loc1
28.0 66.0 loc2
73.0 36.0 loc3
77.0 96.0 loc4
64.0 46.0 loc5
46.0 32.0 loc6
89.0 44.0 loc7
46.0 20.0 loc8
69.0 88.0 loc9
93.0 46.0 loc10
65.0 34.0 loc11
74.0 15.0 loc12
32.0 75.0 loc13
83.0 80.0 loc14
92.0 47.0 loc15
77.0 51.0 loc16
97.0 37.0 loc17
92.0 30.0 loc18
49.0 23.0 loc19
32.0 91.0 loc20
17.0 15.0 loc21
81.0 89.0 loc22
81.0 29.0 loc23
34.0 14.0 loc24
31.0 2.0 loc25
36.0 98.0 loc26
82.0 11.0 loc27
63.0 27.0 loc28
66.0 0.0 loc29
9.0 27.0 loc30
29.0 49.0 loc31
86.0 24.0 loc32
61.0 51.0 loc33
34.0 28.0 loc34
72.0 86.0 loc35
46.0 37.0 loc36
81.0 34.0 loc37
91.0 27.0 loc38
89.0 40.0 loc39
73.0 48.0 loc40
2.0 37.0 loc41
66.0 57.0 loc42
5.0 7.0 loc43
32.0 73.0 loc44
38.0 55.0 loc45
24.0 86.0 loc46
89.0 70.0 loc47
53.0 84.0 loc48
40.0 83.0 loc49
94.0 9.0 loc50
79.0 67.0 loc51
3.0 43.0 loc52
94.0 1.0 loc53
97.0 19.0 loc54
5.0 13.0 loc55
88.0 79.0 loc56
86.0 12.0 loc57
73.0 91.0 loc58
29.0 41.0 loc59
97.0 71.0 loc60
52.0 52.0 loc61
97.0 93.0 loc62
87.0 36.0 loc63
54.0 34.0 loc64
26.0 62.0 loc65
52.0 40.0 loc66
70.0 8.0 loc67
23.0 12.0 loc68
42.0 0.0 loc69
2.0 65.0 loc70
42.0 52.0 loc71
99.0 62.0 loc72
27.0 76.0 loc73
96.0 47.0 loc74
59.0 79.0 loc75
24.0 23.0 loc76
88.0 13.0 loc77
67.0 47.0 loc78
24.0 33.0 loc79
36.0 71.0 loc80
31.0 23.0 loc81
97.0 7.0 loc82
64.0 35.0 loc83
81.0 60.0 loc84
11.0 30.0 loc85
86.0 53.0 loc86
4.0 41.0 loc87
6.0 44.0 loc88
57.0 36.0 loc89
72.0 78.0 loc90
98.0 7.0 loc91
67.0 76.0 loc92
82.0 72.0 loc93
98.0 29.0 loc94
39.0 42.0 loc95
24.0 69.0 loc96
27.0 47.0 loc97
64.0 71.0 loc98
70.0 66.0 loc99
50.0 31.0 loc100
3.0 71.0 loc101
69.0 22.0 loc102
22.0 68.0 loc103
72.0 27.0 loc104
45.0 80.0 loc105
72.0 32.0 loc106
95.0 46.0 loc107
15.0 90.0 loc108
58.0 21.0 loc109
63.0 86.0 loc110
37.0 35.0 loc111
66.0 66.0 loc112
42.0 17.0 loc113
18.0 40.0 loc114
79.0 10.0 loc115
70.0 9.0 loc116
84.0 36.0 loc117
76.0 61.0 loc118
25.0 24.0 loc119
7.0 15.0 loc120
89.0 37.0 loc121
28.0 56.0 loc122
1.0 65.0 loc123
60.0 26.0 loc124
89.0 59.0 loc125
84.0 16.0 loc126
61.0 37.0 loc127
46.0 89.0 loc128
41.0 21.0 loc129
90.0 45.0 loc130
31.0 24.0 loc131
53.0 99.0 loc132
65.0 20.0 loc133
65.0 1.0 loc134
92.0 39.0 loc135
57.0 30.0 loc136
50.0 62.0 loc137
48.0 11.0 loc138
49.0 6.0 loc139
82.0 38.0 loc140
97.0 10.0 loc141
15.0 72.0 loc142
64.0 21.0 loc143
35.0 93.0 loc144
66.0 32.0 loc145
20.0 91.0 loc146
68.0 98.0 loc147
83.0 91.0 loc148
37.0 96.0 loc149
15.0 11.0 loc150
75.0 27.0 loc151
63.0 14.0 loc152
52.0 35.0 loc153
81.0 57.0 loc154
19.0 38.0 loc155
60.0 56.0 loc156
99.0 87.0 loc157
84.0 49.0 loc158
70.0 58.0 loc159
51.0 69.0 loc160
58.0 22.0 loc161
52.0 97.0 loc162
79.0 29.0 loc163
15.0 99.0 loc164
18.0 79.0 loc165
63.0 15.0 loc166
68.0 53.0 loc167
92.0 85.0 loc168
76.0 41.0 loc169
58.0 17.0 loc170
98.0 53.0 loc171
43.0 95.0 loc172
95.0 1.0 loc173
53.0 97.0 loc174
22.0 3.0 loc175
8.0 26.0 loc176
