/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
50
/*The Depot*/
0.3774076558696099 0.034766940666213 depot
/*The Locations (x_coor y_coor name)*/
10.0 0.0 loc1
38.0 94.0 loc2
83.0 27.0 loc3
29.0 99.0 loc4
48.0 71.0 loc5
95.0 61.0 loc6
54.0 18.0 loc7
73.0 21.0 loc8
47.0 76.0 loc9
99.0 47.0 loc10
87.0 94.0 loc11
44.0 76.0 loc12
83.0 61.0 loc13
27.0 29.0 loc14
29.0 11.0 loc15
40.0 52.0 loc16
56.0 24.0 loc17
80.0 13.0 loc18
63.0 82.0 loc19
79.0 69.0 loc20
71.0 61.0 loc21
92.0 30.0 loc22
54.0 47.0 loc23
36.0 12.0 loc24
2.0 9.0 loc25
85.0 66.0 loc26
99.0 9.0 loc27
18.0 58.0 loc28
92.0 80.0 loc29
16.0 80.0 loc30
36.0 30.0 loc31
63.0 85.0 loc32
56.0 15.0 loc33
34.0 69.0 loc34
39.0 97.0 loc35
38.0 34.0 loc36
43.0 86.0 loc37
6.0 92.0 loc38
82.0 21.0 loc39
97.0 23.0 loc40
24.0 49.0 loc41
53.0 76.0 loc42
91.0 9.0 loc43
59.0 1.0 loc44
95.0 42.0 loc45
63.0 35.0 loc46
53.0 35.0 loc47
45.0 76.0 loc48
82.0 76.0 loc49
