/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
100
/*The Depot*/
0.8177359020065559 0.3579713697688063 depot
/*The Locations (x_coor y_coor name)*/
61.0 49.0 loc1
47.0 13.0 loc2
17.0 89.0 loc3
31.0 26.0 loc4
58.0 22.0 loc5
88.0 96.0 loc6
44.0 19.0 loc7
79.0 69.0 loc8
15.0 95.0 loc9
49.0 79.0 loc10
1.0 9.0 loc11
46.0 49.0 loc12
89.0 56.0 loc13
70.0 35.0 loc14
43.0 5.0 loc15
69.0 15.0 loc16
45.0 71.0 loc17
35.0 49.0 loc18
22.0 30.0 loc19
31.0 83.0 loc20
18.0 68.0 loc21
9.0 42.0 loc22
81.0 37.0 loc23
36.0 54.0 loc24
73.0 97.0 loc25
21.0 24.0 loc26
62.0 88.0 loc27
22.0 66.0 loc28
61.0 69.0 loc29
47.0 47.0 loc30
81.0 8.0 loc31
90.0 19.0 loc32
10.0 63.0 loc33
19.0 47.0 loc34
85.0 76.0 loc35
67.0 57.0 loc36
98.0 6.0 loc37
35.0 31.0 loc38
41.0 97.0 loc39
85.0 40.0 loc40
19.0 63.0 loc41
66.0 49.0 loc42
4.0 61.0 loc43
91.0 99.0 loc44
22.0 80.0 loc45
33.0 62.0 loc46
80.0 30.0 loc47
29.0 30.0 loc48
66.0 37.0 loc49
2.0 36.0 loc50
43.0 10.0 loc51
26.0 17.0 loc52
28.0 54.0 loc53
12.0 87.0 loc54
76.0 91.0 loc55
67.0 69.0 loc56
88.0 46.0 loc57
24.0 66.0 loc58
14.0 62.0 loc59
25.0 22.0 loc60
43.0 95.0 loc61
90.0 69.0 loc62
25.0 48.0 loc63
63.0 41.0 loc64
47.0 37.0 loc65
76.0 54.0 loc66
66.0 57.0 loc67
85.0 65.0 loc68
54.0 30.0 loc69
65.0 35.0 loc70
99.0 6.0 loc71
9.0 0.0 loc72
50.0 68.0 loc73
11.0 88.0 loc74
60.0 48.0 loc75
17.0 76.0 loc76
97.0 20.0 loc77
65.0 26.0 loc78
3.0 62.0 loc79
43.0 16.0 loc80
94.0 31.0 loc81
45.0 32.0 loc82
20.0 57.0 loc83
99.0 74.0 loc84
74.0 73.0 loc85
18.0 54.0 loc86
21.0 15.0 loc87
96.0 44.0 loc88
79.0 75.0 loc89
7.0 54.0 loc90
63.0 98.0 loc91
7.0 45.0 loc92
56.0 14.0 loc93
18.0 0.0 loc94
58.0 79.0 loc95
89.0 31.0 loc96
42.0 63.0 loc97
77.0 48.0 loc98
80.0 89.0 loc99
