/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
250
/*The Depot*/
0.6094708867758052 0.17531359813223446 depot
/*The Locations (x_coor y_coor name)*/
32.0 46.0 loc1
76.0 72.0 loc2
79.0 48.0 loc3
64.0 66.0 loc4
84.0 90.0 loc5
48.0 37.0 loc6
40.0 45.0 loc7
10.0 43.0 loc8
66.0 20.0 loc9
74.0 78.0 loc10
90.0 18.0 loc11
78.0 98.0 loc12
74.0 92.0 loc13
14.0 43.0 loc14
9.0 72.0 loc15
70.0 9.0 loc16
91.0 3.0 loc17
59.0 13.0 loc18
16.0 57.0 loc19
61.0 89.0 loc20
58.0 31.0 loc21
28.0 43.0 loc22
26.0 85.0 loc23
31.0 94.0 loc24
87.0 14.0 loc25
6.0 62.0 loc26
60.0 1.0 loc27
48.0 0.0 loc28
3.0 66.0 loc29
55.0 59.0 loc30
23.0 10.0 loc31
36.0 17.0 loc32
16.0 52.0 loc33
20.0 62.0 loc34
36.0 64.0 loc35
98.0 82.0 loc36
54.0 30.0 loc37
80.0 42.0 loc38
74.0 77.0 loc39
88.0 21.0 loc40
27.0 86.0 loc41
98.0 13.0 loc42
37.0 1.0 loc43
23.0 6.0 loc44
84.0 38.0 loc45
50.0 66.0 loc46
14.0 25.0 loc47
61.0 60.0 loc48
77.0 16.0 loc49
80.0 30.0 loc50
85.0 34.0 loc51
93.0 73.0 loc52
28.0 77.0 loc53
39.0 2.0 loc54
37.0 12.0 loc55
4.0 32.0 loc56
23.0 51.0 loc57
55.0 69.0 loc58
71.0 81.0 loc59
28.0 0.0 loc60
69.0 81.0 loc61
87.0 76.0 loc62
18.0 97.0 loc63
35.0 67.0 loc64
76.0 63.0 loc65
51.0 79.0 loc66
32.0 69.0 loc67
76.0 4.0 loc68
65.0 73.0 loc69
30.0 54.0 loc70
43.0 78.0 loc71
97.0 57.0 loc72
30.0 50.0 loc73
16.0 15.0 loc74
92.0 89.0 loc75
13.0 35.0 loc76
2.0 43.0 loc77
85.0 60.0 loc78
79.0 6.0 loc79
23.0 32.0 loc80
4.0 35.0 loc81
64.0 8.0 loc82
8.0 79.0 loc83
65.0 44.0 loc84
60.0 25.0 loc85
56.0 92.0 loc86
32.0 3.0 loc87
30.0 2.0 loc88
40.0 83.0 loc89
14.0 59.0 loc90
25.0 17.0 loc91
20.0 26.0 loc92
12.0 55.0 loc93
8.0 88.0 loc94
65.0 16.0 loc95
5.0 79.0 loc96
82.0 98.0 loc97
60.0 64.0 loc98
35.0 86.0 loc99
21.0 19.0 loc100
2.0 51.0 loc101
6.0 23.0 loc102
23.0 39.0 loc103
51.0 99.0 loc104
78.0 82.0 loc105
97.0 21.0 loc106
10.0 73.0 loc107
35.0 13.0 loc108
98.0 30.0 loc109
66.0 95.0 loc110
35.0 55.0 loc111
22.0 46.0 loc112
57.0 41.0 loc113
46.0 25.0 loc114
51.0 84.0 loc115
9.0 92.0 loc116
17.0 92.0 loc117
39.0 34.0 loc118
69.0 99.0 loc119
8.0 83.0 loc120
79.0 94.0 loc121
87.0 21.0 loc122
34.0 14.0 loc123
67.0 17.0 loc124
52.0 60.0 loc125
48.0 4.0 loc126
46.0 84.0 loc127
0.0 36.0 loc128
33.0 95.0 loc129
70.0 1.0 loc130
1.0 32.0 loc131
39.0 0.0 loc132
39.0 83.0 loc133
44.0 3.0 loc134
86.0 50.0 loc135
32.0 35.0 loc136
55.0 83.0 loc137
75.0 79.0 loc138
39.0 30.0 loc139
13.0 34.0 loc140
51.0 8.0 loc141
96.0 64.0 loc142
54.0 54.0 loc143
77.0 38.0 loc144
26.0 81.0 loc145
29.0 1.0 loc146
16.0 54.0 loc147
73.0 62.0 loc148
28.0 10.0 loc149
69.0 44.0 loc150
14.0 51.0 loc151
53.0 5.0 loc152
2.0 3.0 loc153
35.0 86.0 loc154
11.0 51.0 loc155
3.0 87.0 loc156
82.0 19.0 loc157
62.0 0.0 loc158
3.0 5.0 loc159
87.0 98.0 loc160
24.0 55.0 loc161
15.0 77.0 loc162
90.0 91.0 loc163
61.0 42.0 loc164
90.0 30.0 loc165
17.0 38.0 loc166
77.0 16.0 loc167
94.0 12.0 loc168
81.0 76.0 loc169
23.0 0.0 loc170
79.0 44.0 loc171
35.0 20.0 loc172
29.0 1.0 loc173
1.0 78.0 loc174
32.0 53.0 loc175
39.0 44.0 loc176
88.0 52.0 loc177
51.0 73.0 loc178
17.0 25.0 loc179
85.0 21.0 loc180
55.0 66.0 loc181
92.0 81.0 loc182
86.0 41.0 loc183
87.0 13.0 loc184
87.0 15.0 loc185
4.0 87.0 loc186
26.0 93.0 loc187
36.0 49.0 loc188
84.0 37.0 loc189
58.0 31.0 loc190
31.0 26.0 loc191
22.0 59.0 loc192
65.0 45.0 loc193
38.0 21.0 loc194
22.0 30.0 loc195
84.0 35.0 loc196
98.0 55.0 loc197
31.0 49.0 loc198
70.0 24.0 loc199
68.0 42.0 loc200
52.0 83.0 loc201
66.0 85.0 loc202
54.0 6.0 loc203
57.0 4.0 loc204
60.0 20.0 loc205
76.0 7.0 loc206
94.0 68.0 loc207
94.0 79.0 loc208
