/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
375
/*The Depot*/
0.6252614717740623 0.23537351099036063 depot
/*The Locations (x_coor y_coor name)*/
73.0 39.0 loc1
52.0 88.0 loc2
67.0 76.0 loc3
95.0 99.0 loc4
18.0 79.0 loc5
58.0 22.0 loc6
51.0 27.0 loc7
58.0 27.0 loc8
13.0 99.0 loc9
71.0 98.0 loc10
53.0 64.0 loc11
22.0 32.0 loc12
78.0 50.0 loc13
68.0 90.0 loc14
50.0 32.0 loc15
35.0 72.0 loc16
89.0 62.0 loc17
6.0 10.0 loc18
52.0 87.0 loc19
13.0 53.0 loc20
38.0 88.0 loc21
67.0 7.0 loc22
35.0 41.0 loc23
68.0 82.0 loc24
42.0 33.0 loc25
79.0 56.0 loc26
81.0 76.0 loc27
86.0 38.0 loc28
8.0 89.0 loc29
88.0 93.0 loc30
35.0 42.0 loc31
97.0 45.0 loc32
45.0 34.0 loc33
72.0 60.0 loc34
13.0 49.0 loc35
45.0 99.0 loc36
12.0 47.0 loc37
63.0 18.0 loc38
65.0 50.0 loc39
45.0 6.0 loc40
17.0 94.0 loc41
93.0 29.0 loc42
32.0 29.0 loc43
71.0 56.0 loc44
53.0 64.0 loc45
92.0 12.0 loc46
55.0 9.0 loc47
35.0 44.0 loc48
88.0 33.0 loc49
47.0 35.0 loc50
2.0 54.0 loc51
79.0 11.0 loc52
38.0 98.0 loc53
40.0 30.0 loc54
68.0 40.0 loc55
29.0 9.0 loc56
78.0 93.0 loc57
47.0 71.0 loc58
29.0 90.0 loc59
11.0 63.0 loc60
41.0 81.0 loc61
96.0 71.0 loc62
22.0 42.0 loc63
49.0 40.0 loc64
3.0 21.0 loc65
72.0 59.0 loc66
32.0 41.0 loc67
18.0 27.0 loc68
37.0 19.0 loc69
19.0 8.0 loc70
56.0 29.0 loc71
7.0 96.0 loc72
41.0 14.0 loc73
55.0 60.0 loc74
44.0 64.0 loc75
46.0 44.0 loc76
68.0 46.0 loc77
56.0 33.0 loc78
56.0 52.0 loc79
4.0 55.0 loc80
99.0 96.0 loc81
22.0 99.0 loc82
6.0 19.0 loc83
43.0 5.0 loc84
8.0 85.0 loc85
93.0 75.0 loc86
82.0 94.0 loc87
68.0 75.0 loc88
53.0 18.0 loc89
87.0 12.0 loc90
13.0 75.0 loc91
5.0 17.0 loc92
10.0 82.0 loc93
0.0 78.0 loc94
98.0 8.0 loc95
11.0 27.0 loc96
41.0 32.0 loc97
28.0 39.0 loc98
24.0 19.0 loc99
93.0 10.0 loc100
89.0 36.0 loc101
12.0 71.0 loc102
85.0 82.0 loc103
67.0 86.0 loc104
88.0 47.0 loc105
66.0 42.0 loc106
53.0 34.0 loc107
92.0 75.0 loc108
78.0 89.0 loc109
44.0 98.0 loc110
39.0 6.0 loc111
11.0 18.0 loc112
72.0 52.0 loc113
96.0 35.0 loc114
10.0 83.0 loc115
93.0 10.0 loc116
14.0 64.0 loc117
70.0 93.0 loc118
97.0 38.0 loc119
73.0 1.0 loc120
52.0 35.0 loc121
75.0 54.0 loc122
35.0 3.0 loc123
66.0 14.0 loc124
81.0 80.0 loc125
80.0 34.0 loc126
7.0 17.0 loc127
64.0 46.0 loc128
11.0 81.0 loc129
84.0 36.0 loc130
9.0 97.0 loc131
58.0 93.0 loc132
44.0 54.0 loc133
17.0 56.0 loc134
70.0 86.0 loc135
25.0 40.0 loc136
29.0 61.0 loc137
48.0 65.0 loc138
8.0 67.0 loc139
75.0 6.0 loc140
99.0 33.0 loc141
40.0 62.0 loc142
63.0 2.0 loc143
45.0 9.0 loc144
41.0 85.0 loc145
30.0 30.0 loc146
20.0 33.0 loc147
1.0 23.0 loc148
31.0 8.0 loc149
23.0 85.0 loc150
37.0 65.0 loc151
60.0 59.0 loc152
41.0 33.0 loc153
24.0 14.0 loc154
26.0 41.0 loc155
88.0 47.0 loc156
12.0 90.0 loc157
92.0 13.0 loc158
1.0 33.0 loc159
95.0 81.0 loc160
51.0 2.0 loc161
13.0 60.0 loc162
39.0 44.0 loc163
1.0 4.0 loc164
23.0 72.0 loc165
66.0 39.0 loc166
29.0 68.0 loc167
45.0 53.0 loc168
38.0 3.0 loc169
18.0 62.0 loc170
35.0 59.0 loc171
17.0 33.0 loc172
23.0 13.0 loc173
8.0 87.0 loc174
20.0 1.0 loc175
13.0 47.0 loc176
93.0 94.0 loc177
80.0 74.0 loc178
35.0 38.0 loc179
87.0 4.0 loc180
63.0 81.0 loc181
76.0 15.0 loc182
26.0 43.0 loc183
97.0 92.0 loc184
14.0 87.0 loc185
80.0 75.0 loc186
2.0 49.0 loc187
1.0 99.0 loc188
18.0 80.0 loc189
8.0 29.0 loc190
41.0 71.0 loc191
39.0 11.0 loc192
90.0 35.0 loc193
85.0 37.0 loc194
46.0 79.0 loc195
79.0 38.0 loc196
56.0 15.0 loc197
52.0 80.0 loc198
29.0 49.0 loc199
60.0 6.0 loc200
91.0 17.0 loc201
49.0 88.0 loc202
4.0 57.0 loc203
81.0 3.0 loc204
39.0 10.0 loc205
88.0 90.0 loc206
94.0 31.0 loc207
43.0 57.0 loc208
36.0 48.0 loc209
83.0 64.0 loc210
15.0 14.0 loc211
36.0 40.0 loc212
78.0 34.0 loc213
37.0 22.0 loc214
96.0 7.0 loc215
37.0 61.0 loc216
89.0 62.0 loc217
45.0 55.0 loc218
23.0 37.0 loc219
68.0 15.0 loc220
11.0 0.0 loc221
12.0 58.0 loc222
10.0 28.0 loc223
6.0 13.0 loc224
61.0 45.0 loc225
22.0 39.0 loc226
55.0 64.0 loc227
86.0 48.0 loc228
41.0 50.0 loc229
61.0 53.0 loc230
14.0 73.0 loc231
72.0 39.0 loc232
