/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
250
/*The Depot*/
0.6458697173753862 0.4570551320837669 depot
/*The Locations (x_coor y_coor name)*/
27.0 60.0 loc1
82.0 59.0 loc2
0.0 18.0 loc3
41.0 92.0 loc4
7.0 80.0 loc5
85.0 87.0 loc6
63.0 57.0 loc7
80.0 41.0 loc8
15.0 85.0 loc9
65.0 70.0 loc10
30.0 99.0 loc11
1.0 36.0 loc12
93.0 13.0 loc13
88.0 7.0 loc14
30.0 18.0 loc15
14.0 31.0 loc16
92.0 32.0 loc17
81.0 65.0 loc18
37.0 39.0 loc19
71.0 31.0 loc20
35.0 91.0 loc21
70.0 0.0 loc22
66.0 54.0 loc23
40.0 68.0 loc24
13.0 98.0 loc25
86.0 58.0 loc26
93.0 34.0 loc27
41.0 16.0 loc28
75.0 19.0 loc29
75.0 99.0 loc30
73.0 31.0 loc31
32.0 89.0 loc32
31.0 11.0 loc33
93.0 35.0 loc34
12.0 6.0 loc35
18.0 60.0 loc36
24.0 38.0 loc37
0.0 25.0 loc38
2.0 29.0 loc39
98.0 74.0 loc40
91.0 88.0 loc41
37.0 83.0 loc42
18.0 53.0 loc43
56.0 12.0 loc44
3.0 4.0 loc45
58.0 58.0 loc46
95.0 70.0 loc47
15.0 36.0 loc48
37.0 93.0 loc49
89.0 9.0 loc50
15.0 11.0 loc51
30.0 52.0 loc52
85.0 96.0 loc53
0.0 58.0 loc54
71.0 55.0 loc55
10.0 99.0 loc56
46.0 35.0 loc57
47.0 22.0 loc58
20.0 4.0 loc59
70.0 91.0 loc60
61.0 18.0 loc61
67.0 91.0 loc62
10.0 24.0 loc63
60.0 95.0 loc64
22.0 82.0 loc65
48.0 86.0 loc66
97.0 77.0 loc67
43.0 61.0 loc68
73.0 39.0 loc69
52.0 88.0 loc70
67.0 76.0 loc71
95.0 99.0 loc72
18.0 79.0 loc73
58.0 22.0 loc74
51.0 27.0 loc75
58.0 27.0 loc76
13.0 99.0 loc77
71.0 98.0 loc78
53.0 64.0 loc79
22.0 32.0 loc80
78.0 50.0 loc81
68.0 90.0 loc82
50.0 32.0 loc83
35.0 72.0 loc84
89.0 62.0 loc85
6.0 10.0 loc86
52.0 87.0 loc87
13.0 53.0 loc88
38.0 88.0 loc89
67.0 7.0 loc90
35.0 41.0 loc91
68.0 82.0 loc92
42.0 33.0 loc93
79.0 56.0 loc94
81.0 76.0 loc95
86.0 38.0 loc96
8.0 89.0 loc97
88.0 93.0 loc98
35.0 42.0 loc99
97.0 45.0 loc100
45.0 34.0 loc101
72.0 60.0 loc102
13.0 49.0 loc103
45.0 99.0 loc104
12.0 47.0 loc105
63.0 18.0 loc106
65.0 50.0 loc107
45.0 6.0 loc108
