/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
250
/*The Depot*/
0.9796354864326933 0.42680123437227024 depot
/*The Locations (x_coor y_coor name)*/
95.0 92.0 loc1
84.0 40.0 loc2
89.0 2.0 loc3
77.0 4.0 loc4
64.0 65.0 loc5
1.0 94.0 loc6
20.0 87.0 loc7
56.0 85.0 loc8
62.0 69.0 loc9
68.0 75.0 loc10
24.0 31.0 loc11
67.0 68.0 loc12
85.0 5.0 loc13
51.0 84.0 loc14
40.0 54.0 loc15
13.0 87.0 loc16
45.0 31.0 loc17
7.0 55.0 loc18
82.0 33.0 loc19
20.0 2.0 loc20
84.0 16.0 loc21
90.0 51.0 loc22
96.0 57.0 loc23
36.0 24.0 loc24
93.0 94.0 loc25
82.0 58.0 loc26
12.0 42.0 loc27
73.0 97.0 loc28
50.0 56.0 loc29
4.0 19.0 loc30
84.0 57.0 loc31
84.0 68.0 loc32
53.0 43.0 loc33
17.0 63.0 loc34
9.0 44.0 loc35
66.0 64.0 loc36
7.0 72.0 loc37
16.0 89.0 loc38
84.0 86.0 loc39
12.0 84.0 loc40
51.0 30.0 loc41
21.0 44.0 loc42
48.0 49.0 loc43
45.0 16.0 loc44
81.0 78.0 loc45
47.0 69.0 loc46
97.0 86.0 loc47
99.0 19.0 loc48
11.0 95.0 loc49
87.0 88.0 loc50
24.0 97.0 loc51
45.0 17.0 loc52
89.0 14.0 loc53
34.0 78.0 loc54
60.0 8.0 loc55
97.0 52.0 loc56
86.0 20.0 loc57
22.0 21.0 loc58
13.0 62.0 loc59
43.0 56.0 loc60
76.0 8.0 loc61
81.0 76.0 loc62
80.0 86.0 loc63
0.0 81.0 loc64
64.0 12.0 loc65
68.0 50.0 loc66
5.0 38.0 loc67
40.0 65.0 loc68
67.0 69.0 loc69
45.0 32.0 loc70
7.0 94.0 loc71
64.0 60.0 loc72
45.0 37.0 loc73
77.0 17.0 loc74
31.0 48.0 loc75
79.0 82.0 loc76
53.0 6.0 loc77
18.0 75.0 loc78
73.0 27.0 loc79
28.0 77.0 loc80
59.0 98.0 loc81
5.0 89.0 loc82
97.0 6.0 loc83
38.0 69.0 loc84
84.0 42.0 loc85
28.0 80.0 loc86
26.0 68.0 loc87
7.0 93.0 loc88
81.0 33.0 loc89
73.0 68.0 loc90
30.0 79.0 loc91
66.0 73.0 loc92
27.0 96.0 loc93
37.0 97.0 loc94
27.0 95.0 loc95
56.0 39.0 loc96
80.0 61.0 loc97
93.0 76.0 loc98
39.0 13.0 loc99
97.0 4.0 loc100
84.0 33.0 loc101
48.0 70.0 loc102
57.0 34.0 loc103
11.0 70.0 loc104
20.0 63.0 loc105
71.0 13.0 loc106
54.0 39.0 loc107
50.0 21.0 loc108
95.0 45.0 loc109
26.0 52.0 loc110
80.0 48.0 loc111
50.0 96.0 loc112
51.0 4.0 loc113
49.0 1.0 loc114
13.0 56.0 loc115
48.0 27.0 loc116
8.0 5.0 loc117
44.0 62.0 loc118
20.0 56.0 loc119
17.0 52.0 loc120
1.0 44.0 loc121
10.0 30.0 loc122
10.0 17.0 loc123
36.0 27.0 loc124
68.0 5.0 loc125
10.0 6.0 loc126
10.0 4.0 loc127
52.0 67.0 loc128
25.0 24.0 loc129
53.0 19.0 loc130
93.0 9.0 loc131
59.0 29.0 loc132
43.0 51.0 loc133
13.0 80.0 loc134
42.0 63.0 loc135
59.0 66.0 loc136
29.0 60.0 loc137
70.0 9.0 loc138
15.0 32.0 loc139
21.0 42.0 loc140
42.0 62.0 loc141
37.0 57.0 loc142
66.0 26.0 loc143
32.0 61.0 loc144
49.0 36.0 loc145
67.0 85.0 loc146
8.0 38.0 loc147
46.0 70.0 loc148
45.0 83.0 loc149
46.0 84.0 loc150
97.0 33.0 loc151
3.0 64.0 loc152
45.0 30.0 loc153
36.0 12.0 loc154
29.0 3.0 loc155
15.0 87.0 loc156
29.0 34.0 loc157
42.0 59.0 loc158
84.0 6.0 loc159
8.0 57.0 loc160
99.0 37.0 loc161
94.0 80.0 loc162
46.0 42.0 loc163
45.0 27.0 loc164
14.0 85.0 loc165
72.0 85.0 loc166
99.0 76.0 loc167
95.0 35.0 loc168
62.0 11.0 loc169
44.0 33.0 loc170
0.0 24.0 loc171
71.0 97.0 loc172
81.0 26.0 loc173
62.0 81.0 loc174
7.0 13.0 loc175
86.0 8.0 loc176
20.0 51.0 loc177
16.0 76.0 loc178
39.0 29.0 loc179
20.0 3.0 loc180
79.0 0.0 loc181
59.0 69.0 loc182
9.0 31.0 loc183
65.0 18.0 loc184
63.0 67.0 loc185
61.0 25.0 loc186
27.0 46.0 loc187
42.0 40.0 loc188
95.0 1.0 loc189
80.0 23.0 loc190
56.0 37.0 loc191
76.0 96.0 loc192
50.0 73.0 loc193
13.0 14.0 loc194
70.0 59.0 loc195
39.0 11.0 loc196
43.0 12.0 loc197
62.0 94.0 loc198
66.0 14.0 loc199
92.0 50.0 loc200
73.0 65.0 loc201
48.0 44.0 loc202
91.0 30.0 loc203
70.0 37.0 loc204
42.0 92.0 loc205
41.0 13.0 loc206
95.0 52.0 loc207
25.0 24.0 loc208
23.0 88.0 loc209
62.0 32.0 loc210
76.0 80.0 loc211
90.0 70.0 loc212
86.0 23.0 loc213
89.0 18.0 loc214
12.0 41.0 loc215
19.0 34.0 loc216
31.0 98.0 loc217
32.0 46.0 loc218
12.0 22.0 loc219
89.0 27.0 loc220
19.0 83.0 loc221
68.0 15.0 loc222
4.0 49.0 loc223
16.0 69.0 loc224
7.0 40.0 loc225
27.0 83.0 loc226
21.0 73.0 loc227
57.0 72.0 loc228
29.0 63.0 loc229
57.0 59.0 loc230
9.0 84.0 loc231
0.0 78.0 loc232
9.0 77.0 loc233
66.0 15.0 loc234
10.0 75.0 loc235
29.0 91.0 loc236
16.0 25.0 loc237
62.0 56.0 loc238
55.0 35.0 loc239
55.0 98.0 loc240
96.0 64.0 loc241
19.0 26.0 loc242
61.0 36.0 loc243
36.0 2.0 loc244
11.0 56.0 loc245
18.0 98.0 loc246
70.0 72.0 loc247
66.0 59.0 loc248
47.0 52.0 loc249
