/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
175
/*The Depot*/
0.982891806036662 0.8606947504541955 depot
/*The Locations (x_coor y_coor name)*/
36.0 50.0 loc1
88.0 26.0 loc2
67.0 85.0 loc3
53.0 49.0 loc4
71.0 94.0 loc5
52.0 23.0 loc6
30.0 4.0 loc7
14.0 74.0 loc8
69.0 93.0 loc9
73.0 33.0 loc10
93.0 97.0 loc11
48.0 12.0 loc12
41.0 8.0 loc13
63.0 65.0 loc14
57.0 77.0 loc15
87.0 34.0 loc16
69.0 8.0 loc17
94.0 87.0 loc18
85.0 86.0 loc19
0.0 15.0 loc20
57.0 74.0 loc21
73.0 67.0 loc22
26.0 2.0 loc23
75.0 23.0 loc24
88.0 12.0 loc25
40.0 94.0 loc26
91.0 37.0 loc27
25.0 9.0 loc28
69.0 33.0 loc29
10.0 19.0 loc30
82.0 17.0 loc31
77.0 44.0 loc32
46.0 49.0 loc33
23.0 28.0 loc34
20.0 48.0 loc35
82.0 28.0 loc36
1.0 95.0 loc37
78.0 16.0 loc38
37.0 52.0 loc39
11.0 47.0 loc40
81.0 45.0 loc41
55.0 36.0 loc42
5.0 72.0 loc43
70.0 54.0 loc44
97.0 0.0 loc45
26.0 84.0 loc46
67.0 53.0 loc47
14.0 88.0 loc48
9.0 18.0 loc49
34.0 1.0 loc50
14.0 25.0 loc51
4.0 22.0 loc52
67.0 37.0 loc53
26.0 18.0 loc54
58.0 96.0 loc55
88.0 83.0 loc56
71.0 15.0 loc57
15.0 65.0 loc58
47.0 11.0 loc59
56.0 20.0 loc60
66.0 10.0 loc61
27.0 52.0 loc62
14.0 87.0 loc63
40.0 80.0 loc64
46.0 66.0 loc65
23.0 46.0 loc66
57.0 92.0 loc67
28.0 76.0 loc68
63.0 96.0 loc69
58.0 45.0 loc70
30.0 64.0 loc71
9.0 26.0 loc72
35.0 39.0 loc73
63.0 75.0 loc74
21.0 99.0 loc75
72.0 81.0 loc76
95.0 26.0 loc77
62.0 79.0 loc78
13.0 74.0 loc79
56.0 18.0 loc80
83.0 94.0 loc81
31.0 59.0 loc82
18.0 46.0 loc83
83.0 79.0 loc84
57.0 43.0 loc85
97.0 17.0 loc86
14.0 59.0 loc87
38.0 96.0 loc88
87.0 20.0 loc89
76.0 19.0 loc90
14.0 39.0 loc91
48.0 36.0 loc92
4.0 65.0 loc93
82.0 77.0 loc94
25.0 30.0 loc95
62.0 78.0 loc96
58.0 82.0 loc97
38.0 43.0 loc98
81.0 93.0 loc99
2.0 5.0 loc100
98.0 3.0 loc101
92.0 38.0 loc102
35.0 33.0 loc103
18.0 62.0 loc104
18.0 47.0 loc105
41.0 77.0 loc106
91.0 67.0 loc107
77.0 3.0 loc108
61.0 62.0 loc109
37.0 30.0 loc110
10.0 31.0 loc111
58.0 59.0 loc112
94.0 34.0 loc113
99.0 16.0 loc114
14.0 91.0 loc115
67.0 46.0 loc116
53.0 47.0 loc117
30.0 23.0 loc118
44.0 78.0 loc119
47.0 83.0 loc120
40.0 24.0 loc121
43.0 26.0 loc122
60.0 47.0 loc123
84.0 94.0 loc124
43.0 95.0 loc125
72.0 13.0 loc126
39.0 97.0 loc127
45.0 41.0 loc128
64.0 21.0 loc129
70.0 12.0 loc130
64.0 74.0 loc131
92.0 17.0 loc132
91.0 44.0 loc133
72.0 86.0 loc134
16.0 54.0 loc135
88.0 20.0 loc136
10.0 2.0 loc137
5.0 43.0 loc138
85.0 11.0 loc139
67.0 49.0 loc140
57.0 66.0 loc141
93.0 28.0 loc142
14.0 33.0 loc143
13.0 1.0 loc144
22.0 39.0 loc145
96.0 69.0 loc146
80.0 92.0 loc147
3.0 58.0 loc148
6.0 26.0 loc149
1.0 10.0 loc150
10.0 90.0 loc151
53.0 8.0 loc152
83.0 98.0 loc153
88.0 83.0 loc154
78.0 72.0 loc155
44.0 65.0 loc156
31.0 15.0 loc157
92.0 1.0 loc158
21.0 73.0 loc159
23.0 10.0 loc160
46.0 66.0 loc161
1.0 65.0 loc162
94.0 28.0 loc163
62.0 2.0 loc164
80.0 64.0 loc165
70.0 98.0 loc166
3.0 5.0 loc167
26.0 7.0 loc168
95.0 12.0 loc169
88.0 93.0 loc170
34.0 80.0 loc171
97.0 22.0 loc172
78.0 52.0 loc173
24.0 98.0 loc174
