/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
75
/*The Depot*/
0.20332691008117887 0.866153598014741 depot
/*The Locations (x_coor y_coor name)*/
6.0 44.0 loc1
57.0 36.0 loc2
72.0 78.0 loc3
98.0 7.0 loc4
67.0 76.0 loc5
82.0 72.0 loc6
98.0 29.0 loc7
39.0 42.0 loc8
24.0 69.0 loc9
27.0 47.0 loc10
64.0 71.0 loc11
70.0 66.0 loc12
50.0 31.0 loc13
3.0 71.0 loc14
69.0 22.0 loc15
22.0 68.0 loc16
72.0 27.0 loc17
45.0 80.0 loc18
72.0 32.0 loc19
95.0 46.0 loc20
15.0 90.0 loc21
58.0 21.0 loc22
63.0 86.0 loc23
37.0 35.0 loc24
66.0 66.0 loc25
42.0 17.0 loc26
18.0 40.0 loc27
79.0 10.0 loc28
70.0 9.0 loc29
84.0 36.0 loc30
76.0 61.0 loc31
25.0 24.0 loc32
7.0 15.0 loc33
89.0 37.0 loc34
28.0 56.0 loc35
1.0 65.0 loc36
60.0 26.0 loc37
89.0 59.0 loc38
84.0 16.0 loc39
61.0 37.0 loc40
46.0 89.0 loc41
41.0 21.0 loc42
90.0 45.0 loc43
31.0 24.0 loc44
53.0 99.0 loc45
65.0 20.0 loc46
65.0 1.0 loc47
92.0 39.0 loc48
57.0 30.0 loc49
50.0 62.0 loc50
48.0 11.0 loc51
49.0 6.0 loc52
82.0 38.0 loc53
97.0 10.0 loc54
15.0 72.0 loc55
64.0 21.0 loc56
35.0 93.0 loc57
66.0 32.0 loc58
20.0 91.0 loc59
68.0 98.0 loc60
83.0 91.0 loc61
37.0 96.0 loc62
15.0 11.0 loc63
75.0 27.0 loc64
63.0 14.0 loc65
52.0 35.0 loc66
81.0 57.0 loc67
19.0 38.0 loc68
60.0 56.0 loc69
99.0 87.0 loc70
84.0 49.0 loc71
70.0 58.0 loc72
51.0 69.0 loc73
58.0 22.0 loc74
