/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
500
/*The Depot*/
0.6221525996645044 0.49264665187984924 depot
/*The Locations (x_coor y_coor name)*/
82.0 44.0 loc1
62.0 50.0 loc2
96.0 42.0 loc3
3.0 3.0 loc4
55.0 6.0 loc5
24.0 69.0 loc6
60.0 50.0 loc7
17.0 37.0 loc8
29.0 59.0 loc9
49.0 3.0 loc10
5.0 33.0 loc11
16.0 84.0 loc12
18.0 95.0 loc13
57.0 20.0 loc14
78.0 63.0 loc15
50.0 33.0 loc16
36.0 5.0 loc17
50.0 10.0 loc18
43.0 83.0 loc19
91.0 56.0 loc20
6.0 17.0 loc21
83.0 73.0 loc22
30.0 58.0 loc23
46.0 94.0 loc24
93.0 91.0 loc25
74.0 23.0 loc26
7.0 99.0 loc27
43.0 75.0 loc28
42.0 29.0 loc29
7.0 70.0 loc30
17.0 66.0 loc31
81.0 68.0 loc32
6.0 15.0 loc33
10.0 34.0 loc34
18.0 59.0 loc35
21.0 76.0 loc36
61.0 97.0 loc37
0.0 6.0 loc38
90.0 62.0 loc39
45.0 76.0 loc40
34.0 98.0 loc41
34.0 94.0 loc42
60.0 66.0 loc43
42.0 20.0 loc44
46.0 89.0 loc45
12.0 95.0 loc46
35.0 55.0 loc47
17.0 21.0 loc48
28.0 36.0 loc49
68.0 79.0 loc50
94.0 17.0 loc51
53.0 90.0 loc52
45.0 79.0 loc53
16.0 56.0 loc54
55.0 41.0 loc55
22.0 73.0 loc56
21.0 79.0 loc57
62.0 70.0 loc58
59.0 69.0 loc59
80.0 33.0 loc60
28.0 89.0 loc61
62.0 3.0 loc62
36.0 30.0 loc63
17.0 51.0 loc64
89.0 82.0 loc65
54.0 37.0 loc66
49.0 91.0 loc67
2.0 95.0 loc68
54.0 10.0 loc69
29.0 87.0 loc70
73.0 20.0 loc71
82.0 14.0 loc72
1.0 50.0 loc73
29.0 41.0 loc74
40.0 45.0 loc75
5.0 11.0 loc76
69.0 36.0 loc77
16.0 55.0 loc78
16.0 70.0 loc79
98.0 28.0 loc80
6.0 76.0 loc81
90.0 31.0 loc82
97.0 67.0 loc83
81.0 0.0 loc84
72.0 22.0 loc85
76.0 96.0 loc86
73.0 67.0 loc87
29.0 67.0 loc88
4.0 40.0 loc89
54.0 59.0 loc90
92.0 54.0 loc91
26.0 3.0 loc92
76.0 6.0 loc93
70.0 22.0 loc94
32.0 20.0 loc95
68.0 35.0 loc96
99.0 57.0 loc97
38.0 73.0 loc98
25.0 81.0 loc99
21.0 7.0 loc100
58.0 7.0 loc101
74.0 63.0 loc102
46.0 49.0 loc103
14.0 36.0 loc104
68.0 27.0 loc105
91.0 3.0 loc106
2.0 75.0 loc107
79.0 75.0 loc108
18.0 31.0 loc109
64.0 9.0 loc110
7.0 4.0 loc111
90.0 59.0 loc112
36.0 71.0 loc113
4.0 71.0 loc114
14.0 22.0 loc115
91.0 37.0 loc116
89.0 25.0 loc117
69.0 63.0 loc118
24.0 99.0 loc119
78.0 21.0 loc120
38.0 97.0 loc121
74.0 37.0 loc122
70.0 73.0 loc123
95.0 84.0 loc124
36.0 71.0 loc125
98.0 95.0 loc126
53.0 49.0 loc127
8.0 26.0 loc128
28.0 26.0 loc129
14.0 70.0 loc130
2.0 82.0 loc131
82.0 82.0 loc132
93.0 4.0 loc133
3.0 84.0 loc134
27.0 37.0 loc135
85.0 54.0 loc136
46.0 21.0 loc137
45.0 2.0 loc138
16.0 44.0 loc139
26.0 98.0 loc140
44.0 15.0 loc141
48.0 40.0 loc142
59.0 4.0 loc143
87.0 42.0 loc144
65.0 52.0 loc145
26.0 42.0 loc146
43.0 13.0 loc147
11.0 18.0 loc148
22.0 25.0 loc149
54.0 43.0 loc150
28.0 82.0 loc151
85.0 83.0 loc152
60.0 35.0 loc153
39.0 69.0 loc154
61.0 63.0 loc155
13.0 61.0 loc156
50.0 97.0 loc157
86.0 13.0 loc158
79.0 33.0 loc159
43.0 40.0 loc160
17.0 43.0 loc161
71.0 50.0 loc162
97.0 22.0 loc163
17.0 29.0 loc164
32.0 10.0 loc165
28.0 7.0 loc166
78.0 43.0 loc167
9.0 12.0 loc168
59.0 43.0 loc169
7.0 34.0 loc170
76.0 71.0 loc171
