/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
250
/*The Depot*/
0.5227900054478684 0.22814895500069388 depot
/*The Locations (x_coor y_coor name)*/
40.0 74.0 loc1
58.0 48.0 loc2
18.0 43.0 loc3
12.0 56.0 loc4
48.0 54.0 loc5
62.0 19.0 loc6
93.0 65.0 loc7
63.0 94.0 loc8
46.0 84.0 loc9
47.0 3.0 loc10
42.0 51.0 loc11
27.0 21.0 loc12
79.0 16.0 loc13
20.0 12.0 loc14
55.0 28.0 loc15
4.0 88.0 loc16
90.0 70.0 loc17
45.0 62.0 loc18
2.0 2.0 loc19
52.0 11.0 loc20
43.0 41.0 loc21
30.0 22.0 loc22
22.0 82.0 loc23
13.0 45.0 loc24
4.0 33.0 loc25
13.0 72.0 loc26
28.0 96.0 loc27
58.0 82.0 loc28
97.0 78.0 loc29
15.0 92.0 loc30
83.0 46.0 loc31
33.0 96.0 loc32
37.0 32.0 loc33
26.0 75.0 loc34
76.0 55.0 loc35
10.0 39.0 loc36
2.0 35.0 loc37
8.0 33.0 loc38
17.0 86.0 loc39
34.0 6.0 loc40
29.0 54.0 loc41
34.0 73.0 loc42
57.0 93.0 loc43
13.0 38.0 loc44
67.0 66.0 loc45
97.0 82.0 loc46
50.0 8.0 loc47
84.0 60.0 loc48
88.0 13.0 loc49
45.0 6.0 loc50
78.0 81.0 loc51
51.0 81.0 loc52
67.0 45.0 loc53
12.0 15.0 loc54
70.0 35.0 loc55
7.0 66.0 loc56
80.0 20.0 loc57
71.0 60.0 loc58
9.0 25.0 loc59
92.0 74.0 loc60
64.0 31.0 loc61
81.0 54.0 loc62
26.0 14.0 loc63
71.0 29.0 loc64
0.0 37.0 loc65
5.0 97.0 loc66
36.0 44.0 loc67
53.0 64.0 loc68
17.0 50.0 loc69
83.0 66.0 loc70
9.0 3.0 loc71
2.0 21.0 loc72
89.0 30.0 loc73
39.0 68.0 loc74
20.0 61.0 loc75
22.0 53.0 loc76
84.0 6.0 loc77
65.0 56.0 loc78
73.0 28.0 loc79
56.0 46.0 loc80
39.0 99.0 loc81
34.0 27.0 loc82
40.0 21.0 loc83
77.0 28.0 loc84
97.0 55.0 loc85
65.0 56.0 loc86
33.0 0.0 loc87
28.0 74.0 loc88
52.0 37.0 loc89
59.0 16.0 loc90
13.0 39.0 loc91
33.0 8.0 loc92
88.0 70.0 loc93
61.0 48.0 loc94
63.0 78.0 loc95
73.0 63.0 loc96
87.0 84.0 loc97
61.0 71.0 loc98
68.0 10.0 loc99
63.0 86.0 loc100
2.0 64.0 loc101
5.0 7.0 loc102
63.0 32.0 loc103
78.0 9.0 loc104
34.0 61.0 loc105
78.0 54.0 loc106
14.0 88.0 loc107
52.0 10.0 loc108
19.0 12.0 loc109
82.0 26.0 loc110
46.0 85.0 loc111
60.0 73.0 loc112
76.0 20.0 loc113
50.0 19.0 loc114
14.0 45.0 loc115
28.0 61.0 loc116
96.0 36.0 loc117
16.0 21.0 loc118
35.0 30.0 loc119
58.0 71.0 loc120
6.0 42.0 loc121
61.0 0.0 loc122
93.0 65.0 loc123
31.0 87.0 loc124
49.0 76.0 loc125
19.0 10.0 loc126
84.0 75.0 loc127
51.0 48.0 loc128
68.0 6.0 loc129
44.0 81.0 loc130
39.0 84.0 loc131
78.0 58.0 loc132
55.0 85.0 loc133
5.0 91.0 loc134
33.0 90.0 loc135
38.0 59.0 loc136
20.0 79.0 loc137
60.0 48.0 loc138
90.0 69.0 loc139
50.0 92.0 loc140
30.0 13.0 loc141
49.0 44.0 loc142
50.0 90.0 loc143
68.0 23.0 loc144
37.0 43.0 loc145
80.0 98.0 loc146
94.0 5.0 loc147
3.0 48.0 loc148
59.0 32.0 loc149
