/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
175
/*The Depot*/
0.6056694784760104 0.7966058748959717 depot
/*The Locations (x_coor y_coor name)*/
92.0 32.0 loc1
25.0 52.0 loc2
19.0 16.0 loc3
61.0 3.0 loc4
41.0 85.0 loc5
80.0 58.0 loc6
66.0 75.0 loc7
98.0 5.0 loc8
4.0 16.0 loc9
44.0 55.0 loc10
66.0 41.0 loc11
96.0 98.0 loc12
36.0 0.0 loc13
26.0 1.0 loc14
20.0 49.0 loc15
7.0 25.0 loc16
47.0 45.0 loc17
31.0 63.0 loc18
15.0 32.0 loc19
91.0 22.0 loc20
45.0 6.0 loc21
70.0 14.0 loc22
12.0 99.0 loc23
37.0 64.0 loc24
32.0 29.0 loc25
83.0 92.0 loc26
46.0 39.0 loc27
54.0 34.0 loc28
49.0 87.0 loc29
48.0 58.0 loc30
2.0 28.0 loc31
14.0 92.0 loc32
45.0 39.0 loc33
39.0 31.0 loc34
27.0 24.0 loc35
30.0 93.0 loc36
8.0 62.0 loc37
33.0 12.0 loc38
38.0 51.0 loc39
10.0 4.0 loc40
61.0 97.0 loc41
8.0 34.0 loc42
27.0 19.0 loc43
95.0 25.0 loc44
44.0 20.0 loc45
13.0 51.0 loc46
6.0 51.0 loc47
73.0 2.0 loc48
10.0 82.0 loc49
66.0 70.0 loc50
79.0 57.0 loc51
86.0 60.0 loc52
8.0 40.0 loc53
9.0 65.0 loc54
62.0 69.0 loc55
97.0 58.0 loc56
88.0 37.0 loc57
43.0 75.0 loc58
78.0 77.0 loc59
91.0 66.0 loc60
6.0 21.0 loc61
94.0 41.0 loc62
45.0 96.0 loc63
29.0 0.0 loc64
99.0 64.0 loc65
35.0 90.0 loc66
66.0 97.0 loc67
95.0 80.0 loc68
61.0 37.0 loc69
44.0 49.0 loc70
2.0 12.0 loc71
93.0 45.0 loc72
20.0 9.0 loc73
89.0 8.0 loc74
19.0 9.0 loc75
82.0 37.0 loc76
86.0 86.0 loc77
66.0 48.0 loc78
39.0 85.0 loc79
4.0 85.0 loc80
79.0 6.0 loc81
19.0 69.0 loc82
5.0 82.0 loc83
65.0 60.0 loc84
5.0 84.0 loc85
55.0 12.0 loc86
83.0 79.0 loc87
48.0 29.0 loc88
49.0 40.0 loc89
90.0 73.0 loc90
82.0 59.0 loc91
88.0 67.0 loc92
16.0 53.0 loc93
98.0 72.0 loc94
28.0 53.0 loc95
55.0 98.0 loc96
55.0 51.0 loc97
13.0 73.0 loc98
76.0 7.0 loc99
92.0 84.0 loc100
74.0 18.0 loc101
88.0 10.0 loc102
36.0 97.0 loc103
21.0 99.0 loc104
96.0 67.0 loc105
29.0 81.0 loc106
94.0 28.0 loc107
41.0 51.0 loc108
52.0 27.0 loc109
30.0 53.0 loc110
20.0 0.0 loc111
95.0 58.0 loc112
77.0 21.0 loc113
95.0 75.0 loc114
91.0 68.0 loc115
72.0 93.0 loc116
91.0 27.0 loc117
55.0 87.0 loc118
39.0 63.0 loc119
48.0 70.0 loc120
68.0 21.0 loc121
35.0 78.0 loc122
92.0 74.0 loc123
29.0 38.0 loc124
3.0 87.0 loc125
13.0 39.0 loc126
66.0 95.0 loc127
46.0 33.0 loc128
27.0 85.0 loc129
49.0 8.0 loc130
14.0 65.0 loc131
85.0 66.0 loc132
44.0 94.0 loc133
47.0 39.0 loc134
6.0 62.0 loc135
81.0 66.0 loc136
53.0 83.0 loc137
19.0 47.0 loc138
48.0 7.0 loc139
20.0 15.0 loc140
12.0 63.0 loc141
35.0 34.0 loc142
31.0 64.0 loc143
85.0 72.0 loc144
56.0 55.0 loc145
48.0 38.0 loc146
52.0 59.0 loc147
15.0 92.0 loc148
2.0 8.0 loc149
13.0 22.0 loc150
58.0 99.0 loc151
36.0 4.0 loc152
79.0 33.0 loc153
2.0 55.0 loc154
42.0 34.0 loc155
50.0 18.0 loc156
55.0 32.0 loc157
61.0 37.0 loc158
23.0 53.0 loc159
89.0 38.0 loc160
77.0 46.0 loc161
20.0 38.0 loc162
58.0 92.0 loc163
58.0 86.0 loc164
68.0 57.0 loc165
36.0 47.0 loc166
6.0 33.0 loc167
9.0 15.0 loc168
91.0 15.0 loc169
99.0 4.0 loc170
86.0 47.0 loc171
91.0 32.0 loc172
77.0 14.0 loc173
3.0 86.0 loc174
