/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
250
/*The Depot*/
0.8345636702497838 0.05761798483032776 depot
/*The Locations (x_coor y_coor name)*/
72.0 56.0 loc1
95.0 19.0 loc2
44.0 80.0 loc3
75.0 6.0 loc4
55.0 80.0 loc5
56.0 70.0 loc6
36.0 4.0 loc7
9.0 94.0 loc8
19.0 94.0 loc9
43.0 61.0 loc10
77.0 92.0 loc11
6.0 93.0 loc12
69.0 17.0 loc13
9.0 9.0 loc14
90.0 88.0 loc15
2.0 66.0 loc16
61.0 72.0 loc17
22.0 94.0 loc18
93.0 42.0 loc19
46.0 93.0 loc20
82.0 31.0 loc21
66.0 77.0 loc22
50.0 13.0 loc23
91.0 26.0 loc24
63.0 83.0 loc25
49.0 80.0 loc26
14.0 27.0 loc27
52.0 18.0 loc28
77.0 72.0 loc29
76.0 83.0 loc30
81.0 20.0 loc31
31.0 42.0 loc32
67.0 6.0 loc33
24.0 94.0 loc34
72.0 21.0 loc35
11.0 68.0 loc36
68.0 75.0 loc37
98.0 91.0 loc38
3.0 25.0 loc39
80.0 23.0 loc40
72.0 96.0 loc41
29.0 62.0 loc42
95.0 48.0 loc43
9.0 88.0 loc44
58.0 53.0 loc45
94.0 9.0 loc46
21.0 64.0 loc47
84.0 25.0 loc48
10.0 52.0 loc49
84.0 39.0 loc50
48.0 46.0 loc51
57.0 79.0 loc52
60.0 10.0 loc53
72.0 87.0 loc54
67.0 63.0 loc55
3.0 29.0 loc56
59.0 83.0 loc57
81.0 75.0 loc58
64.0 61.0 loc59
65.0 36.0 loc60
23.0 44.0 loc61
20.0 23.0 loc62
70.0 25.0 loc63
38.0 30.0 loc64
51.0 76.0 loc65
33.0 29.0 loc66
23.0 76.0 loc67
68.0 73.0 loc68
84.0 9.0 loc69
43.0 76.0 loc70
74.0 52.0 loc71
37.0 27.0 loc72
43.0 66.0 loc73
67.0 28.0 loc74
1.0 17.0 loc75
36.0 5.0 loc76
93.0 96.0 loc77
9.0 54.0 loc78
28.0 90.0 loc79
20.0 78.0 loc80
74.0 31.0 loc81
6.0 77.0 loc82
80.0 39.0 loc83
5.0 43.0 loc84
37.0 28.0 loc85
64.0 65.0 loc86
16.0 39.0 loc87
48.0 34.0 loc88
65.0 58.0 loc89
45.0 4.0 loc90
47.0 97.0 loc91
71.0 81.0 loc92
80.0 87.0 loc93
43.0 92.0 loc94
70.0 84.0 loc95
26.0 37.0 loc96
46.0 5.0 loc97
92.0 34.0 loc98
95.0 32.0 loc99
71.0 49.0 loc100
69.0 23.0 loc101
39.0 51.0 loc102
33.0 88.0 loc103
26.0 78.0 loc104
76.0 91.0 loc105
41.0 90.0 loc106
76.0 64.0 loc107
53.0 58.0 loc108
86.0 15.0 loc109
88.0 83.0 loc110
86.0 54.0 loc111
49.0 63.0 loc112
36.0 58.0 loc113
71.0 68.0 loc114
19.0 19.0 loc115
90.0 30.0 loc116
64.0 54.0 loc117
32.0 71.0 loc118
45.0 72.0 loc119
26.0 74.0 loc120
94.0 33.0 loc121
99.0 96.0 loc122
85.0 78.0 loc123
87.0 52.0 loc124
2.0 62.0 loc125
93.0 70.0 loc126
75.0 28.0 loc127
67.0 91.0 loc128
35.0 58.0 loc129
50.0 11.0 loc130
74.0 74.0 loc131
23.0 31.0 loc132
41.0 97.0 loc133
34.0 94.0 loc134
24.0 34.0 loc135
1.0 71.0 loc136
87.0 68.0 loc137
89.0 50.0 loc138
7.0 32.0 loc139
19.0 8.0 loc140
14.0 50.0 loc141
38.0 5.0 loc142
53.0 95.0 loc143
15.0 66.0 loc144
95.0 81.0 loc145
47.0 67.0 loc146
63.0 55.0 loc147
25.0 39.0 loc148
41.0 79.0 loc149
14.0 50.0 loc150
86.0 7.0 loc151
65.0 49.0 loc152
44.0 20.0 loc153
37.0 22.0 loc154
4.0 46.0 loc155
91.0 94.0 loc156
54.0 84.0 loc157
43.0 4.0 loc158
64.0 51.0 loc159
46.0 43.0 loc160
82.0 87.0 loc161
8.0 53.0 loc162
30.0 58.0 loc163
72.0 56.0 loc164
47.0 42.0 loc165
88.0 25.0 loc166
43.0 86.0 loc167
24.0 91.0 loc168
45.0 29.0 loc169
60.0 14.0 loc170
90.0 90.0 loc171
70.0 42.0 loc172
79.0 16.0 loc173
51.0 32.0 loc174
53.0 30.0 loc175
38.0 63.0 loc176
81.0 88.0 loc177
26.0 59.0 loc178
59.0 78.0 loc179
4.0 99.0 loc180
60.0 53.0 loc181
68.0 86.0 loc182
83.0 27.0 loc183
98.0 6.0 loc184
25.0 26.0 loc185
18.0 52.0 loc186
23.0 19.0 loc187
41.0 43.0 loc188
25.0 38.0 loc189
11.0 19.0 loc190
94.0 51.0 loc191
37.0 2.0 loc192
71.0 99.0 loc193
9.0 99.0 loc194
74.0 83.0 loc195
42.0 47.0 loc196
11.0 59.0 loc197
34.0 57.0 loc198
22.0 43.0 loc199
49.0 73.0 loc200
96.0 73.0 loc201
47.0 78.0 loc202
85.0 66.0 loc203
91.0 10.0 loc204
91.0 26.0 loc205
35.0 19.0 loc206
76.0 31.0 loc207
42.0 39.0 loc208
49.0 2.0 loc209
20.0 84.0 loc210
95.0 42.0 loc211
84.0 90.0 loc212
61.0 53.0 loc213
37.0 99.0 loc214
64.0 61.0 loc215
79.0 90.0 loc216
59.0 28.0 loc217
30.0 43.0 loc218
74.0 65.0 loc219
68.0 10.0 loc220
9.0 52.0 loc221
99.0 91.0 loc222
55.0 92.0 loc223
90.0 67.0 loc224
38.0 99.0 loc225
49.0 54.0 loc226
26.0 50.0 loc227
65.0 37.0 loc228
49.0 52.0 loc229
66.0 62.0 loc230
5.0 98.0 loc231
7.0 39.0 loc232
78.0 33.0 loc233
96.0 7.0 loc234
44.0 27.0 loc235
52.0 73.0 loc236
88.0 75.0 loc237
86.0 71.0 loc238
43.0 65.0 loc239
51.0 50.0 loc240
76.0 11.0 loc241
82.0 45.0 loc242
95.0 4.0 loc243
38.0 88.0 loc244
36.0 2.0 loc245
53.0 28.0 loc246
29.0 37.0 loc247
6.0 60.0 loc248
24.0 94.0 loc249
