/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
250
/*The Depot*/
0.60847798944971 0.4812349815826793 depot
/*The Locations (x_coor y_coor name)*/
14.0 0.0 loc1
71.0 2.0 loc2
60.0 66.0 loc3
63.0 40.0 loc4
25.0 72.0 loc5
95.0 92.0 loc6
78.0 53.0 loc7
43.0 21.0 loc8
57.0 89.0 loc9
15.0 13.0 loc10
71.0 26.0 loc11
92.0 15.0 loc12
50.0 47.0 loc13
1.0 21.0 loc14
98.0 89.0 loc15
60.0 20.0 loc16
80.0 29.0 loc17
23.0 30.0 loc18
53.0 76.0 loc19
6.0 42.0 loc20
77.0 9.0 loc21
56.0 78.0 loc22
91.0 11.0 loc23
26.0 90.0 loc24
61.0 79.0 loc25
89.0 49.0 loc26
90.0 56.0 loc27
39.0 42.0 loc28
44.0 22.0 loc29
96.0 33.0 loc30
54.0 80.0 loc31
23.0 68.0 loc32
23.0 24.0 loc33
20.0 42.0 loc34
63.0 54.0 loc35
78.0 3.0 loc36
98.0 12.0 loc37
17.0 2.0 loc38
78.0 9.0 loc39
78.0 18.0 loc40
8.0 40.0 loc41
20.0 83.0 loc42
36.0 96.0 loc43
4.0 70.0 loc44
14.0 18.0 loc45
61.0 85.0 loc46
81.0 43.0 loc47
65.0 66.0 loc48
34.0 29.0 loc49
43.0 42.0 loc50
2.0 77.0 loc51
45.0 30.0 loc52
69.0 67.0 loc53
36.0 54.0 loc54
67.0 41.0 loc55
11.0 54.0 loc56
97.0 9.0 loc57
6.0 79.0 loc58
37.0 47.0 loc59
83.0 18.0 loc60
40.0 84.0 loc61
66.0 67.0 loc62
40.0 66.0 loc63
46.0 30.0 loc64
78.0 88.0 loc65
3.0 59.0 loc66
30.0 52.0 loc67
77.0 44.0 loc68
38.0 44.0 loc69
83.0 72.0 loc70
1.0 7.0 loc71
6.0 6.0 loc72
64.0 90.0 loc73
49.0 93.0 loc74
89.0 56.0 loc75
13.0 59.0 loc76
48.0 82.0 loc77
77.0 49.0 loc78
87.0 11.0 loc79
11.0 3.0 loc80
14.0 72.0 loc81
23.0 39.0 loc82
39.0 68.0 loc83
58.0 85.0 loc84
8.0 48.0 loc85
35.0 14.0 loc86
90.0 46.0 loc87
30.0 82.0 loc88
35.0 67.0 loc89
50.0 5.0 loc90
24.0 47.0 loc91
25.0 29.0 loc92
41.0 9.0 loc93
83.0 94.0 loc94
75.0 32.0 loc95
19.0 38.0 loc96
31.0 78.0 loc97
18.0 0.0 loc98
65.0 60.0 loc99
34.0 4.0 loc100
91.0 39.0 loc101
96.0 62.0 loc102
77.0 22.0 loc103
87.0 5.0 loc104
3.0 48.0 loc105
8.0 59.0 loc106
42.0 45.0 loc107
47.0 39.0 loc108
97.0 45.0 loc109
68.0 26.0 loc110
78.0 93.0 loc111
15.0 14.0 loc112
28.0 15.0 loc113
5.0 33.0 loc114
88.0 60.0 loc115
67.0 91.0 loc116
25.0 45.0 loc117
78.0 63.0 loc118
26.0 68.0 loc119
38.0 20.0 loc120
78.0 57.0 loc121
21.0 84.0 loc122
11.0 81.0 loc123
11.0 54.0 loc124
88.0 30.0 loc125
7.0 97.0 loc126
97.0 69.0 loc127
41.0 69.0 loc128
66.0 61.0 loc129
52.0 78.0 loc130
8.0 9.0 loc131
60.0 39.0 loc132
91.0 70.0 loc133
60.0 22.0 loc134
57.0 31.0 loc135
82.0 11.0 loc136
84.0 10.0 loc137
71.0 74.0 loc138
47.0 44.0 loc139
54.0 41.0 loc140
83.0 64.0 loc141
49.0 12.0 loc142
97.0 64.0 loc143
79.0 89.0 loc144
9.0 29.0 loc145
22.0 43.0 loc146
9.0 3.0 loc147
45.0 83.0 loc148
7.0 86.0 loc149
55.0 77.0 loc150
14.0 15.0 loc151
23.0 25.0 loc152
44.0 66.0 loc153
87.0 7.0 loc154
10.0 45.0 loc155
39.0 18.0 loc156
57.0 26.0 loc157
66.0 53.0 loc158
52.0 27.0 loc159
20.0 86.0 loc160
23.0 79.0 loc161
41.0 97.0 loc162
7.0 92.0 loc163
83.0 13.0 loc164
25.0 56.0 loc165
59.0 14.0 loc166
37.0 41.0 loc167
61.0 7.0 loc168
75.0 27.0 loc169
33.0 66.0 loc170
12.0 52.0 loc171
62.0 67.0 loc172
99.0 42.0 loc173
66.0 50.0 loc174
40.0 65.0 loc175
33.0 29.0 loc176
39.0 99.0 loc177
67.0 6.0 loc178
82.0 82.0 loc179
89.0 62.0 loc180
80.0 66.0 loc181
8.0 75.0 loc182
46.0 5.0 loc183
85.0 72.0 loc184
44.0 79.0 loc185
8.0 99.0 loc186
65.0 22.0 loc187
80.0 68.0 loc188
17.0 47.0 loc189
93.0 74.0 loc190
47.0 39.0 loc191
49.0 42.0 loc192
63.0 81.0 loc193
89.0 96.0 loc194
82.0 77.0 loc195
19.0 61.0 loc196
77.0 14.0 loc197
62.0 6.0 loc198
1.0 81.0 loc199
57.0 53.0 loc200
60.0 40.0 loc201
46.0 87.0 loc202
77.0 98.0 loc203
24.0 82.0 loc204
86.0 4.0 loc205
2.0 56.0 loc206
11.0 8.0 loc207
4.0 29.0 loc208
84.0 69.0 loc209
67.0 6.0 loc210
23.0 28.0 loc211
10.0 87.0 loc212
4.0 26.0 loc213
48.0 86.0 loc214
10.0 0.0 loc215
16.0 50.0 loc216
54.0 84.0 loc217
13.0 88.0 loc218
36.0 17.0 loc219
26.0 57.0 loc220
7.0 74.0 loc221
35.0 31.0 loc222
82.0 60.0 loc223
42.0 61.0 loc224
57.0 99.0 loc225
56.0 60.0 loc226
25.0 15.0 loc227
16.0 60.0 loc228
31.0 20.0 loc229
87.0 68.0 loc230
69.0 99.0 loc231
39.0 71.0 loc232
59.0 32.0 loc233
54.0 4.0 loc234
55.0 82.0 loc235
50.0 85.0 loc236
51.0 78.0 loc237
42.0 16.0 loc238
14.0 88.0 loc239
76.0 91.0 loc240
74.0 6.0 loc241
26.0 54.0 loc242
53.0 47.0 loc243
23.0 83.0 loc244
21.0 49.0 loc245
67.0 78.0 loc246
50.0 20.0 loc247
52.0 99.0 loc248
31.0 12.0 loc249
