/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
175
/*The Depot*/
0.22230040577843835 0.7610164715471612 depot
/*The Locations (x_coor y_coor name)*/
6.0 9.0 loc1
8.0 85.0 loc2
32.0 15.0 loc3
31.0 94.0 loc4
60.0 34.0 loc5
62.0 35.0 loc6
53.0 52.0 loc7
36.0 82.0 loc8
11.0 82.0 loc9
82.0 73.0 loc10
80.0 74.0 loc11
3.0 34.0 loc12
7.0 22.0 loc13
28.0 40.0 loc14
73.0 21.0 loc15
46.0 9.0 loc16
85.0 96.0 loc17
11.0 38.0 loc18
65.0 99.0 loc19
24.0 70.0 loc20
79.0 73.0 loc21
84.0 69.0 loc22
10.0 82.0 loc23
75.0 96.0 loc24
73.0 17.0 loc25
82.0 3.0 loc26
18.0 75.0 loc27
78.0 75.0 loc28
5.0 67.0 loc29
96.0 35.0 loc30
64.0 79.0 loc31
99.0 10.0 loc32
31.0 87.0 loc33
18.0 43.0 loc34
21.0 10.0 loc35
53.0 17.0 loc36
37.0 26.0 loc37
19.0 14.0 loc38
20.0 53.0 loc39
47.0 46.0 loc40
8.0 90.0 loc41
15.0 0.0 loc42
65.0 81.0 loc43
87.0 5.0 loc44
0.0 89.0 loc45
79.0 98.0 loc46
49.0 39.0 loc47
91.0 46.0 loc48
99.0 16.0 loc49
71.0 81.0 loc50
84.0 8.0 loc51
79.0 99.0 loc52
31.0 17.0 loc53
35.0 92.0 loc54
81.0 96.0 loc55
8.0 0.0 loc56
58.0 26.0 loc57
70.0 44.0 loc58
89.0 36.0 loc59
82.0 45.0 loc60
5.0 5.0 loc61
16.0 85.0 loc62
31.0 78.0 loc63
94.0 60.0 loc64
2.0 5.0 loc65
1.0 20.0 loc66
41.0 9.0 loc67
32.0 49.0 loc68
55.0 5.0 loc69
22.0 64.0 loc70
54.0 11.0 loc71
54.0 87.0 loc72
9.0 49.0 loc73
63.0 43.0 loc74
89.0 28.0 loc75
18.0 58.0 loc76
23.0 94.0 loc77
83.0 32.0 loc78
72.0 78.0 loc79
32.0 33.0 loc80
6.0 82.0 loc81
14.0 67.0 loc82
66.0 77.0 loc83
25.0 87.0 loc84
87.0 31.0 loc85
79.0 86.0 loc86
46.0 90.0 loc87
65.0 75.0 loc88
69.0 3.0 loc89
25.0 12.0 loc90
55.0 2.0 loc91
41.0 97.0 loc92
46.0 70.0 loc93
46.0 94.0 loc94
18.0 93.0 loc95
65.0 24.0 loc96
93.0 85.0 loc97
38.0 32.0 loc98
1.0 57.0 loc99
7.0 19.0 loc100
46.0 66.0 loc101
44.0 58.0 loc102
27.0 78.0 loc103
37.0 66.0 loc104
49.0 11.0 loc105
73.0 49.0 loc106
88.0 12.0 loc107
98.0 85.0 loc108
34.0 34.0 loc109
42.0 93.0 loc110
85.0 54.0 loc111
89.0 89.0 loc112
91.0 99.0 loc113
22.0 54.0 loc114
95.0 67.0 loc115
28.0 91.0 loc116
41.0 88.0 loc117
45.0 92.0 loc118
19.0 69.0 loc119
54.0 86.0 loc120
76.0 41.0 loc121
66.0 85.0 loc122
11.0 20.0 loc123
69.0 74.0 loc124
0.0 74.0 loc125
86.0 31.0 loc126
55.0 65.0 loc127
20.0 65.0 loc128
50.0 35.0 loc129
22.0 32.0 loc130
67.0 37.0 loc131
90.0 19.0 loc132
59.0 58.0 loc133
51.0 28.0 loc134
95.0 29.0 loc135
36.0 59.0 loc136
29.0 15.0 loc137
61.0 75.0 loc138
31.0 25.0 loc139
6.0 77.0 loc140
78.0 49.0 loc141
87.0 86.0 loc142
94.0 7.0 loc143
70.0 87.0 loc144
40.0 51.0 loc145
97.0 12.0 loc146
47.0 58.0 loc147
67.0 22.0 loc148
76.0 3.0 loc149
14.0 66.0 loc150
54.0 69.0 loc151
19.0 88.0 loc152
49.0 67.0 loc153
21.0 40.0 loc154
27.0 39.0 loc155
29.0 89.0 loc156
67.0 20.0 loc157
76.0 20.0 loc158
55.0 74.0 loc159
31.0 48.0 loc160
68.0 36.0 loc161
91.0 52.0 loc162
93.0 22.0 loc163
73.0 88.0 loc164
60.0 73.0 loc165
45.0 94.0 loc166
82.0 77.0 loc167
23.0 93.0 loc168
78.0 6.0 loc169
63.0 37.0 loc170
4.0 54.0 loc171
6.0 26.0 loc172
80.0 98.0 loc173
63.0 6.0 loc174
