/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
375
/*The Depot*/
0.28752377568987475 0.6428482290205402 depot
/*The Locations (x_coor y_coor name)*/
74.0 42.0 loc1
10.0 87.0 loc2
36.0 38.0 loc3
55.0 41.0 loc4
26.0 62.0 loc5
33.0 85.0 loc6
57.0 87.0 loc7
36.0 3.0 loc8
20.0 58.0 loc9
25.0 23.0 loc10
43.0 66.0 loc11
27.0 90.0 loc12
58.0 50.0 loc13
24.0 10.0 loc14
90.0 38.0 loc15
38.0 97.0 loc16
74.0 75.0 loc17
21.0 3.0 loc18
76.0 81.0 loc19
65.0 90.0 loc20
86.0 2.0 loc21
10.0 83.0 loc22
56.0 5.0 loc23
40.0 16.0 loc24
73.0 16.0 loc25
14.0 32.0 loc26
82.0 39.0 loc27
75.0 15.0 loc28
80.0 53.0 loc29
35.0 76.0 loc30
85.0 57.0 loc31
96.0 29.0 loc32
33.0 28.0 loc33
36.0 78.0 loc34
27.0 13.0 loc35
92.0 73.0 loc36
82.0 94.0 loc37
43.0 86.0 loc38
84.0 70.0 loc39
66.0 95.0 loc40
22.0 96.0 loc41
64.0 79.0 loc42
78.0 23.0 loc43
13.0 17.0 loc44
83.0 11.0 loc45
84.0 44.0 loc46
58.0 77.0 loc47
46.0 45.0 loc48
2.0 31.0 loc49
27.0 61.0 loc50
21.0 47.0 loc51
63.0 14.0 loc52
82.0 30.0 loc53
10.0 65.0 loc54
35.0 49.0 loc55
9.0 97.0 loc56
33.0 64.0 loc57
73.0 59.0 loc58
3.0 8.0 loc59
10.0 86.0 loc60
93.0 63.0 loc61
1.0 46.0 loc62
45.0 49.0 loc63
59.0 66.0 loc64
39.0 62.0 loc65
98.0 91.0 loc66
38.0 31.0 loc67
31.0 16.0 loc68
50.0 39.0 loc69
90.0 32.0 loc70
67.0 91.0 loc71
77.0 95.0 loc72
32.0 86.0 loc73
92.0 4.0 loc74
46.0 52.0 loc75
98.0 87.0 loc76
20.0 77.0 loc77
1.0 95.0 loc78
3.0 78.0 loc79
76.0 21.0 loc80
78.0 43.0 loc81
10.0 5.0 loc82
55.0 72.0 loc83
3.0 13.0 loc84
74.0 75.0 loc85
87.0 84.0 loc86
60.0 8.0 loc87
27.0 15.0 loc88
64.0 45.0 loc89
25.0 95.0 loc90
26.0 35.0 loc91
36.0 40.0 loc92
77.0 29.0 loc93
64.0 3.0 loc94
75.0 36.0 loc95
76.0 76.0 loc96
4.0 20.0 loc97
37.0 86.0 loc98
35.0 87.0 loc99
16.0 35.0 loc100
1.0 28.0 loc101
53.0 76.0 loc102
64.0 96.0 loc103
67.0 18.0 loc104
45.0 37.0 loc105
47.0 76.0 loc106
47.0 70.0 loc107
81.0 93.0 loc108
7.0 95.0 loc109
6.0 29.0 loc110
77.0 70.0 loc111
40.0 32.0 loc112
24.0 64.0 loc113
84.0 67.0 loc114
11.0 56.0 loc115
30.0 80.0 loc116
96.0 69.0 loc117
32.0 12.0 loc118
9.0 14.0 loc119
20.0 60.0 loc120
55.0 86.0 loc121
92.0 1.0 loc122
66.0 5.0 loc123
76.0 78.0 loc124
92.0 20.0 loc125
47.0 9.0 loc126
65.0 49.0 loc127
3.0 49.0 loc128
16.0 7.0 loc129
48.0 43.0 loc130
69.0 62.0 loc131
72.0 42.0 loc132
39.0 78.0 loc133
88.0 17.0 loc134
18.0 15.0 loc135
3.0 97.0 loc136
93.0 60.0 loc137
87.0 41.0 loc138
73.0 0.0 loc139
25.0 30.0 loc140
94.0 3.0 loc141
19.0 27.0 loc142
36.0 81.0 loc143
70.0 50.0 loc144
2.0 98.0 loc145
47.0 22.0 loc146
15.0 78.0 loc147
18.0 94.0 loc148
21.0 71.0 loc149
17.0 26.0 loc150
55.0 10.0 loc151
7.0 32.0 loc152
48.0 15.0 loc153
68.0 61.0 loc154
19.0 34.0 loc155
54.0 95.0 loc156
6.0 59.0 loc157
78.0 68.0 loc158
97.0 93.0 loc159
73.0 37.0 loc160
67.0 39.0 loc161
75.0 69.0 loc162
84.0 95.0 loc163
17.0 44.0 loc164
8.0 73.0 loc165
3.0 36.0 loc166
25.0 56.0 loc167
5.0 83.0 loc168
44.0 52.0 loc169
51.0 47.0 loc170
29.0 12.0 loc171
60.0 71.0 loc172
48.0 46.0 loc173
4.0 60.0 loc174
20.0 22.0 loc175
19.0 13.0 loc176
95.0 60.0 loc177
38.0 83.0 loc178
61.0 51.0 loc179
76.0 64.0 loc180
70.0 78.0 loc181
82.0 58.0 loc182
43.0 73.0 loc183
44.0 17.0 loc184
41.0 74.0 loc185
32.0 46.0 loc186
81.0 17.0 loc187
82.0 56.0 loc188
67.0 71.0 loc189
53.0 94.0 loc190
74.0 11.0 loc191
8.0 37.0 loc192
50.0 92.0 loc193
70.0 80.0 loc194
13.0 27.0 loc195
40.0 22.0 loc196
16.0 92.0 loc197
18.0 61.0 loc198
69.0 68.0 loc199
33.0 41.0 loc200
34.0 33.0 loc201
19.0 35.0 loc202
61.0 27.0 loc203
21.0 44.0 loc204
85.0 11.0 loc205
54.0 38.0 loc206
82.0 38.0 loc207
21.0 51.0 loc208
19.0 11.0 loc209
5.0 1.0 loc210
84.0 38.0 loc211
93.0 26.0 loc212
98.0 50.0 loc213
44.0 60.0 loc214
64.0 62.0 loc215
7.0 60.0 loc216
85.0 21.0 loc217
64.0 33.0 loc218
36.0 40.0 loc219
36.0 48.0 loc220
92.0 4.0 loc221
85.0 84.0 loc222
60.0 21.0 loc223
90.0 41.0 loc224
15.0 61.0 loc225
65.0 78.0 loc226
46.0 98.0 loc227
38.0 11.0 loc228
71.0 32.0 loc229
30.0 15.0 loc230
6.0 59.0 loc231
87.0 11.0 loc232
48.0 90.0 loc233
91.0 25.0 loc234
7.0 40.0 loc235
69.0 89.0 loc236
5.0 72.0 loc237
27.0 21.0 loc238
80.0 24.0 loc239
30.0 60.0 loc240
34.0 98.0 loc241
28.0 77.0 loc242
64.0 44.0 loc243
68.0 59.0 loc244
28.0 46.0 loc245
13.0 67.0 loc246
69.0 70.0 loc247
64.0 76.0 loc248
8.0 28.0 loc249
88.0 34.0 loc250
12.0 0.0 loc251
12.0 65.0 loc252
55.0 98.0 loc253
84.0 61.0 loc254
23.0 96.0 loc255
2.0 48.0 loc256
52.0 30.0 loc257
16.0 0.0 loc258
56.0 55.0 loc259
2.0 44.0 loc260
82.0 65.0 loc261
25.0 75.0 loc262
29.0 80.0 loc263
27.0 0.0 loc264
28.0 52.0 loc265
20.0 96.0 loc266
94.0 40.0 loc267
18.0 17.0 loc268
48.0 94.0 loc269
8.0 83.0 loc270
40.0 45.0 loc271
1.0 1.0 loc272
69.0 6.0 loc273
72.0 3.0 loc274
89.0 0.0 loc275
69.0 16.0 loc276
14.0 71.0 loc277
31.0 47.0 loc278
20.0 81.0 loc279
80.0 91.0 loc280
90.0 20.0 loc281
49.0 96.0 loc282
33.0 99.0 loc283
10.0 48.0 loc284
50.0 76.0 loc285
28.0 75.0 loc286
11.0 39.0 loc287
64.0 95.0 loc288
8.0 65.0 loc289
95.0 33.0 loc290
52.0 95.0 loc291
48.0 61.0 loc292
7.0 18.0 loc293
81.0 84.0 loc294
28.0 24.0 loc295
86.0 9.0 loc296
20.0 2.0 loc297
28.0 49.0 loc298
18.0 63.0 loc299
25.0 80.0 loc300
50.0 60.0 loc301
62.0 2.0 loc302
77.0 73.0 loc303
54.0 6.0 loc304
18.0 75.0 loc305
31.0 34.0 loc306
71.0 32.0 loc307
12.0 4.0 loc308
51.0 37.0 loc309
56.0 94.0 loc310
68.0 6.0 loc311
57.0 34.0 loc312
67.0 77.0 loc313
97.0 48.0 loc314
60.0 81.0 loc315
47.0 48.0 loc316
4.0 98.0 loc317
32.0 67.0 loc318
28.0 84.0 loc319
60.0 38.0 loc320
95.0 48.0 loc321
51.0 23.0 loc322
9.0 34.0 loc323
80.0 29.0 loc324
48.0 19.0 loc325
1.0 87.0 loc326
73.0 27.0 loc327
18.0 41.0 loc328
71.0 25.0 loc329
0.0 52.0 loc330
19.0 24.0 loc331
43.0 59.0 loc332
79.0 3.0 loc333
20.0 54.0 loc334
23.0 87.0 loc335
33.0 43.0 loc336
43.0 24.0 loc337
3.0 63.0 loc338
86.0 18.0 loc339
73.0 92.0 loc340
56.0 91.0 loc341
74.0 86.0 loc342
90.0 70.0 loc343
25.0 52.0 loc344
75.0 58.0 loc345
26.0 85.0 loc346
11.0 50.0 loc347
90.0 79.0 loc348
65.0 77.0 loc349
79.0 0.0 loc350
15.0 31.0 loc351
90.0 0.0 loc352
1.0 47.0 loc353
34.0 31.0 loc354
11.0 23.0 loc355
26.0 21.0 loc356
15.0 6.0 loc357
44.0 16.0 loc358
7.0 52.0 loc359
97.0 22.0 loc360
41.0 1.0 loc361
33.0 88.0 loc362
25.0 20.0 loc363
83.0 66.0 loc364
64.0 94.0 loc365
22.0 20.0 loc366
78.0 40.0 loc367
38.0 95.0 loc368
30.0 50.0 loc369
62.0 26.0 loc370
67.0 26.0 loc371
96.0 24.0 loc372
63.0 45.0 loc373
16.0 15.0 loc374
