/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
500
/*The Depot*/
0.12964667336103652 0.8983735567899298 depot
/*The Locations (x_coor y_coor name)*/
67.0 46.0 loc1
53.0 47.0 loc2
30.0 23.0 loc3
44.0 78.0 loc4
47.0 83.0 loc5
40.0 24.0 loc6
43.0 26.0 loc7
60.0 47.0 loc8
84.0 94.0 loc9
43.0 95.0 loc10
72.0 13.0 loc11
39.0 97.0 loc12
45.0 41.0 loc13
64.0 21.0 loc14
70.0 12.0 loc15
64.0 74.0 loc16
92.0 17.0 loc17
91.0 44.0 loc18
72.0 86.0 loc19
16.0 54.0 loc20
88.0 20.0 loc21
10.0 2.0 loc22
5.0 43.0 loc23
85.0 11.0 loc24
67.0 49.0 loc25
57.0 66.0 loc26
93.0 28.0 loc27
14.0 33.0 loc28
13.0 1.0 loc29
22.0 39.0 loc30
96.0 69.0 loc31
80.0 92.0 loc32
3.0 58.0 loc33
6.0 26.0 loc34
1.0 10.0 loc35
10.0 90.0 loc36
53.0 8.0 loc37
83.0 98.0 loc38
88.0 83.0 loc39
78.0 72.0 loc40
44.0 65.0 loc41
31.0 15.0 loc42
92.0 1.0 loc43
21.0 73.0 loc44
23.0 10.0 loc45
46.0 66.0 loc46
1.0 65.0 loc47
94.0 28.0 loc48
62.0 2.0 loc49
80.0 64.0 loc50
70.0 98.0 loc51
3.0 5.0 loc52
26.0 7.0 loc53
95.0 12.0 loc54
88.0 93.0 loc55
34.0 80.0 loc56
97.0 22.0 loc57
78.0 52.0 loc58
24.0 98.0 loc59
37.0 67.0 loc60
16.0 17.0 loc61
28.0 24.0 loc62
16.0 61.0 loc63
58.0 78.0 loc64
43.0 56.0 loc65
53.0 59.0 loc66
42.0 95.0 loc67
99.0 74.0 loc68
91.0 6.0 loc69
62.0 79.0 loc70
43.0 57.0 loc71
66.0 61.0 loc72
40.0 99.0 loc73
9.0 79.0 loc74
14.0 97.0 loc75
17.0 58.0 loc76
