/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
175
/*The Depot*/
0.10611286934098207 0.03993083356411764 depot
/*The Locations (x_coor y_coor name)*/
55.0 59.0 loc1
48.0 56.0 loc2
24.0 87.0 loc3
51.0 7.0 loc4
39.0 57.0 loc5
66.0 66.0 loc6
38.0 27.0 loc7
53.0 32.0 loc8
70.0 47.0 loc9
54.0 79.0 loc10
45.0 12.0 loc11
99.0 37.0 loc12
89.0 25.0 loc13
50.0 27.0 loc14
91.0 0.0 loc15
34.0 97.0 loc16
31.0 85.0 loc17
98.0 49.0 loc18
86.0 96.0 loc19
69.0 53.0 loc20
38.0 42.0 loc21
92.0 93.0 loc22
71.0 84.0 loc23
59.0 74.0 loc24
83.0 71.0 loc25
38.0 2.0 loc26
3.0 24.0 loc27
80.0 96.0 loc28
58.0 38.0 loc29
51.0 79.0 loc30
48.0 83.0 loc31
48.0 15.0 loc32
31.0 11.0 loc33
78.0 88.0 loc34
66.0 69.0 loc35
65.0 40.0 loc36
62.0 37.0 loc37
20.0 83.0 loc38
57.0 10.0 loc39
61.0 9.0 loc40
35.0 65.0 loc41
22.0 85.0 loc42
41.0 46.0 loc43
69.0 18.0 loc44
14.0 76.0 loc45
25.0 52.0 loc46
85.0 41.0 loc47
71.0 92.0 loc48
52.0 11.0 loc49
84.0 4.0 loc50
55.0 10.0 loc51
33.0 38.0 loc52
36.0 58.0 loc53
44.0 95.0 loc54
82.0 97.0 loc55
14.0 41.0 loc56
22.0 75.0 loc57
11.0 95.0 loc58
82.0 70.0 loc59
59.0 21.0 loc60
79.0 10.0 loc61
0.0 41.0 loc62
74.0 89.0 loc63
35.0 44.0 loc64
30.0 40.0 loc65
83.0 21.0 loc66
37.0 86.0 loc67
86.0 7.0 loc68
99.0 65.0 loc69
87.0 90.0 loc70
85.0 88.0 loc71
11.0 90.0 loc72
84.0 96.0 loc73
35.0 49.0 loc74
95.0 84.0 loc75
14.0 31.0 loc76
43.0 47.0 loc77
28.0 86.0 loc78
96.0 40.0 loc79
17.0 43.0 loc80
49.0 6.0 loc81
89.0 52.0 loc82
44.0 86.0 loc83
78.0 17.0 loc84
1.0 91.0 loc85
49.0 79.0 loc86
43.0 84.0 loc87
75.0 12.0 loc88
72.0 5.0 loc89
39.0 37.0 loc90
18.0 67.0 loc91
9.0 66.0 loc92
50.0 58.0 loc93
1.0 36.0 loc94
50.0 82.0 loc95
93.0 65.0 loc96
76.0 50.0 loc97
13.0 56.0 loc98
29.0 94.0 loc99
45.0 55.0 loc100
64.0 78.0 loc101
62.0 91.0 loc102
63.0 69.0 loc103
91.0 11.0 loc104
32.0 88.0 loc105
96.0 70.0 loc106
1.0 80.0 loc107
92.0 71.0 loc108
18.0 56.0 loc109
99.0 6.0 loc110
21.0 14.0 loc111
62.0 46.0 loc112
16.0 78.0 loc113
35.0 37.0 loc114
99.0 21.0 loc115
10.0 45.0 loc116
33.0 52.0 loc117
62.0 37.0 loc118
21.0 86.0 loc119
11.0 23.0 loc120
70.0 30.0 loc121
40.0 90.0 loc122
95.0 47.0 loc123
84.0 86.0 loc124
85.0 94.0 loc125
14.0 81.0 loc126
23.0 74.0 loc127
17.0 61.0 loc128
37.0 44.0 loc129
31.0 52.0 loc130
38.0 36.0 loc131
18.0 54.0 loc132
36.0 8.0 loc133
41.0 57.0 loc134
13.0 0.0 loc135
74.0 67.0 loc136
47.0 84.0 loc137
33.0 41.0 loc138
5.0 99.0 loc139
1.0 75.0 loc140
25.0 9.0 loc141
58.0 72.0 loc142
38.0 75.0 loc143
89.0 12.0 loc144
15.0 54.0 loc145
17.0 85.0 loc146
95.0 66.0 loc147
68.0 91.0 loc148
72.0 58.0 loc149
64.0 48.0 loc150
8.0 34.0 loc151
52.0 41.0 loc152
22.0 17.0 loc153
61.0 19.0 loc154
10.0 25.0 loc155
2.0 22.0 loc156
60.0 35.0 loc157
11.0 68.0 loc158
41.0 24.0 loc159
3.0 25.0 loc160
37.0 22.0 loc161
61.0 50.0 loc162
37.0 80.0 loc163
85.0 57.0 loc164
91.0 27.0 loc165
53.0 29.0 loc166
88.0 70.0 loc167
82.0 27.0 loc168
49.0 37.0 loc169
50.0 81.0 loc170
82.0 52.0 loc171
43.0 71.0 loc172
86.0 18.0 loc173
49.0 84.0 loc174
