/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
375
/*The Depot*/
0.8467047758600416 0.3315844016127848 depot
/*The Locations (x_coor y_coor name)*/
64.0 74.0 loc1
92.0 17.0 loc2
91.0 44.0 loc3
72.0 86.0 loc4
16.0 54.0 loc5
88.0 20.0 loc6
10.0 2.0 loc7
5.0 43.0 loc8
85.0 11.0 loc9
67.0 49.0 loc10
57.0 66.0 loc11
93.0 28.0 loc12
14.0 33.0 loc13
13.0 1.0 loc14
22.0 39.0 loc15
96.0 69.0 loc16
80.0 92.0 loc17
3.0 58.0 loc18
6.0 26.0 loc19
1.0 10.0 loc20
10.0 90.0 loc21
53.0 8.0 loc22
83.0 98.0 loc23
88.0 83.0 loc24
78.0 72.0 loc25
44.0 65.0 loc26
31.0 15.0 loc27
92.0 1.0 loc28
21.0 73.0 loc29
23.0 10.0 loc30
46.0 66.0 loc31
1.0 65.0 loc32
94.0 28.0 loc33
62.0 2.0 loc34
80.0 64.0 loc35
70.0 98.0 loc36
3.0 5.0 loc37
26.0 7.0 loc38
95.0 12.0 loc39
88.0 93.0 loc40
34.0 80.0 loc41
97.0 22.0 loc42
78.0 52.0 loc43
24.0 98.0 loc44
37.0 67.0 loc45
16.0 17.0 loc46
28.0 24.0 loc47
16.0 61.0 loc48
58.0 78.0 loc49
43.0 56.0 loc50
53.0 59.0 loc51
42.0 95.0 loc52
99.0 74.0 loc53
91.0 6.0 loc54
62.0 79.0 loc55
43.0 57.0 loc56
66.0 61.0 loc57
40.0 99.0 loc58
9.0 79.0 loc59
14.0 97.0 loc60
17.0 58.0 loc61
34.0 9.0 loc62
50.0 50.0 loc63
18.0 13.0 loc64
23.0 11.0 loc65
48.0 84.0 loc66
31.0 39.0 loc67
82.0 33.0 loc68
29.0 11.0 loc69
7.0 0.0 loc70
17.0 32.0 loc71
48.0 22.0 loc72
94.0 78.0 loc73
83.0 12.0 loc74
28.0 48.0 loc75
1.0 35.0 loc76
91.0 30.0 loc77
99.0 39.0 loc78
74.0 75.0 loc79
22.0 13.0 loc80
71.0 93.0 loc81
19.0 15.0 loc82
32.0 68.0 loc83
6.0 9.0 loc84
23.0 24.0 loc85
52.0 82.0 loc86
63.0 79.0 loc87
17.0 14.0 loc88
14.0 87.0 loc89
60.0 13.0 loc90
83.0 56.0 loc91
66.0 4.0 loc92
93.0 35.0 loc93
61.0 5.0 loc94
11.0 0.0 loc95
65.0 33.0 loc96
48.0 90.0 loc97
98.0 41.0 loc98
95.0 81.0 loc99
97.0 29.0 loc100
71.0 59.0 loc101
89.0 55.0 loc102
56.0 60.0 loc103
54.0 71.0 loc104
65.0 36.0 loc105
10.0 31.0 loc106
43.0 43.0 loc107
56.0 68.0 loc108
36.0 62.0 loc109
10.0 86.0 loc110
54.0 37.0 loc111
42.0 57.0 loc112
43.0 81.0 loc113
23.0 96.0 loc114
24.0 6.0 loc115
76.0 50.0 loc116
66.0 21.0 loc117
10.0 4.0 loc118
21.0 54.0 loc119
