/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
250
/*The Depot*/
0.041583698566167726 0.3653921762565622 depot
/*The Locations (x_coor y_coor name)*/
62.0 90.0 loc1
67.0 69.0 loc2
97.0 4.0 loc3
24.0 41.0 loc4
87.0 91.0 loc5
71.0 51.0 loc6
19.0 99.0 loc7
16.0 80.0 loc8
67.0 39.0 loc9
19.0 4.0 loc10
32.0 8.0 loc11
65.0 60.0 loc12
71.0 30.0 loc13
92.0 42.0 loc14
49.0 39.0 loc15
68.0 65.0 loc16
25.0 56.0 loc17
98.0 88.0 loc18
25.0 89.0 loc19
3.0 7.0 loc20
18.0 69.0 loc21
28.0 53.0 loc22
18.0 56.0 loc23
28.0 53.0 loc24
89.0 34.0 loc25
92.0 72.0 loc26
4.0 70.0 loc27
80.0 32.0 loc28
97.0 43.0 loc29
12.0 55.0 loc30
75.0 46.0 loc31
97.0 62.0 loc32
19.0 17.0 loc33
94.0 97.0 loc34
81.0 12.0 loc35
91.0 9.0 loc36
29.0 31.0 loc37
16.0 18.0 loc38
45.0 56.0 loc39
16.0 83.0 loc40
79.0 15.0 loc41
12.0 44.0 loc42
81.0 84.0 loc43
95.0 98.0 loc44
81.0 88.0 loc45
13.0 57.0 loc46
48.0 8.0 loc47
44.0 63.0 loc48
35.0 86.0 loc49
75.0 93.0 loc50
28.0 94.0 loc51
50.0 64.0 loc52
15.0 75.0 loc53
95.0 30.0 loc54
44.0 72.0 loc55
11.0 48.0 loc56
34.0 70.0 loc57
40.0 48.0 loc58
31.0 38.0 loc59
51.0 47.0 loc60
26.0 39.0 loc61
35.0 60.0 loc62
63.0 98.0 loc63
92.0 16.0 loc64
21.0 88.0 loc65
55.0 35.0 loc66
14.0 50.0 loc67
55.0 80.0 loc68
33.0 87.0 loc69
85.0 26.0 loc70
68.0 70.0 loc71
69.0 70.0 loc72
41.0 43.0 loc73
0.0 36.0 loc74
70.0 1.0 loc75
86.0 26.0 loc76
17.0 33.0 loc77
41.0 5.0 loc78
99.0 30.0 loc79
5.0 84.0 loc80
34.0 17.0 loc81
56.0 62.0 loc82
31.0 53.0 loc83
70.0 76.0 loc84
50.0 48.0 loc85
49.0 12.0 loc86
67.0 53.0 loc87
54.0 89.0 loc88
85.0 33.0 loc89
64.0 68.0 loc90
89.0 16.0 loc91
94.0 93.0 loc92
86.0 31.0 loc93
89.0 3.0 loc94
82.0 40.0 loc95
76.0 36.0 loc96
94.0 58.0 loc97
31.0 12.0 loc98
79.0 34.0 loc99
4.0 97.0 loc100
27.0 51.0 loc101
32.0 74.0 loc102
30.0 90.0 loc103
31.0 78.0 loc104
85.0 2.0 loc105
11.0 57.0 loc106
10.0 28.0 loc107
43.0 21.0 loc108
20.0 35.0 loc109
33.0 89.0 loc110
63.0 63.0 loc111
4.0 59.0 loc112
24.0 71.0 loc113
96.0 81.0 loc114
53.0 77.0 loc115
0.0 51.0 loc116
63.0 42.0 loc117
62.0 95.0 loc118
65.0 0.0 loc119
15.0 97.0 loc120
18.0 28.0 loc121
26.0 62.0 loc122
24.0 28.0 loc123
15.0 53.0 loc124
52.0 42.0 loc125
82.0 41.0 loc126
10.0 87.0 loc127
85.0 43.0 loc128
4.0 0.0 loc129
87.0 35.0 loc130
3.0 87.0 loc131
2.0 33.0 loc132
27.0 58.0 loc133
51.0 59.0 loc134
89.0 4.0 loc135
27.0 86.0 loc136
19.0 96.0 loc137
94.0 55.0 loc138
15.0 73.0 loc139
80.0 51.0 loc140
29.0 80.0 loc141
3.0 66.0 loc142
59.0 21.0 loc143
92.0 18.0 loc144
80.0 5.0 loc145
95.0 4.0 loc146
16.0 95.0 loc147
42.0 56.0 loc148
90.0 63.0 loc149
11.0 98.0 loc150
24.0 52.0 loc151
21.0 68.0 loc152
53.0 15.0 loc153
8.0 88.0 loc154
63.0 73.0 loc155
41.0 96.0 loc156
36.0 41.0 loc157
2.0 45.0 loc158
42.0 60.0 loc159
40.0 44.0 loc160
5.0 5.0 loc161
29.0 42.0 loc162
8.0 62.0 loc163
17.0 48.0 loc164
69.0 32.0 loc165
9.0 24.0 loc166
40.0 11.0 loc167
55.0 80.0 loc168
36.0 51.0 loc169
59.0 57.0 loc170
36.0 67.0 loc171
98.0 91.0 loc172
36.0 92.0 loc173
17.0 96.0 loc174
70.0 68.0 loc175
29.0 66.0 loc176
85.0 54.0 loc177
97.0 75.0 loc178
4.0 99.0 loc179
78.0 84.0 loc180
0.0 99.0 loc181
10.0 2.0 loc182
91.0 6.0 loc183
36.0 58.0 loc184
11.0 33.0 loc185
13.0 11.0 loc186
2.0 96.0 loc187
36.0 13.0 loc188
61.0 35.0 loc189
45.0 9.0 loc190
77.0 46.0 loc191
51.0 56.0 loc192
60.0 66.0 loc193
19.0 34.0 loc194
22.0 34.0 loc195
73.0 85.0 loc196
74.0 35.0 loc197
86.0 75.0 loc198
26.0 16.0 loc199
61.0 93.0 loc200
78.0 37.0 loc201
12.0 72.0 loc202
50.0 23.0 loc203
50.0 6.0 loc204
29.0 45.0 loc205
18.0 86.0 loc206
94.0 26.0 loc207
15.0 86.0 loc208
25.0 87.0 loc209
63.0 47.0 loc210
35.0 12.0 loc211
39.0 59.0 loc212
63.0 3.0 loc213
64.0 42.0 loc214
78.0 82.0 loc215
33.0 18.0 loc216
86.0 11.0 loc217
46.0 54.0 loc218
58.0 65.0 loc219
32.0 33.0 loc220
50.0 61.0 loc221
19.0 1.0 loc222
57.0 43.0 loc223
8.0 83.0 loc224
5.0 55.0 loc225
4.0 38.0 loc226
55.0 28.0 loc227
47.0 21.0 loc228
4.0 41.0 loc229
18.0 5.0 loc230
13.0 35.0 loc231
68.0 48.0 loc232
71.0 27.0 loc233
15.0 68.0 loc234
23.0 92.0 loc235
23.0 79.0 loc236
28.0 48.0 loc237
93.0 21.0 loc238
75.0 41.0 loc239
18.0 52.0 loc240
56.0 67.0 loc241
55.0 88.0 loc242
38.0 59.0 loc243
1.0 72.0 loc244
69.0 3.0 loc245
18.0 75.0 loc246
89.0 55.0 loc247
38.0 96.0 loc248
96.0 56.0 loc249
