/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
375
/*The Depot*/
0.029044069298704955 0.630753944499689 depot
/*The Locations (x_coor y_coor name)*/
53.0 55.0 loc1
76.0 7.0 loc2
2.0 96.0 loc3
79.0 86.0 loc4
88.0 30.0 loc5
10.0 71.0 loc6
79.0 44.0 loc7
1.0 53.0 loc8
88.0 77.0 loc9
87.0 14.0 loc10
69.0 29.0 loc11
49.0 38.0 loc12
53.0 62.0 loc13
44.0 44.0 loc14
27.0 11.0 loc15
86.0 15.0 loc16
39.0 94.0 loc17
74.0 6.0 loc18
79.0 35.0 loc19
46.0 84.0 loc20
99.0 73.0 loc21
23.0 56.0 loc22
83.0 33.0 loc23
28.0 24.0 loc24
99.0 78.0 loc25
33.0 17.0 loc26
29.0 4.0 loc27
3.0 55.0 loc28
18.0 5.0 loc29
45.0 15.0 loc30
79.0 21.0 loc31
1.0 55.0 loc32
23.0 26.0 loc33
17.0 74.0 loc34
22.0 26.0 loc35
49.0 25.0 loc36
3.0 1.0 loc37
97.0 94.0 loc38
59.0 90.0 loc39
80.0 27.0 loc40
29.0 49.0 loc41
89.0 79.0 loc42
25.0 19.0 loc43
91.0 10.0 loc44
13.0 95.0 loc45
88.0 78.0 loc46
84.0 39.0 loc47
31.0 95.0 loc48
29.0 70.0 loc49
38.0 75.0 loc50
77.0 43.0 loc51
43.0 82.0 loc52
29.0 19.0 loc53
71.0 26.0 loc54
66.0 12.0 loc55
86.0 75.0 loc56
52.0 96.0 loc57
66.0 12.0 loc58
94.0 48.0 loc59
61.0 66.0 loc60
4.0 22.0 loc61
14.0 41.0 loc62
35.0 74.0 loc63
96.0 0.0 loc64
10.0 4.0 loc65
72.0 29.0 loc66
94.0 28.0 loc67
58.0 19.0 loc68
11.0 70.0 loc69
90.0 73.0 loc70
26.0 86.0 loc71
44.0 72.0 loc72
55.0 25.0 loc73
80.0 0.0 loc74
76.0 66.0 loc75
58.0 63.0 loc76
29.0 15.0 loc77
15.0 24.0 loc78
4.0 59.0 loc79
93.0 56.0 loc80
13.0 89.0 loc81
60.0 71.0 loc82
10.0 28.0 loc83
77.0 75.0 loc84
20.0 71.0 loc85
25.0 13.0 loc86
1.0 68.0 loc87
19.0 41.0 loc88
31.0 60.0 loc89
84.0 58.0 loc90
15.0 1.0 loc91
0.0 54.0 loc92
11.0 85.0 loc93
70.0 58.0 loc94
14.0 19.0 loc95
16.0 39.0 loc96
46.0 0.0 loc97
21.0 79.0 loc98
36.0 96.0 loc99
76.0 26.0 loc100
88.0 66.0 loc101
93.0 79.0 loc102
52.0 54.0 loc103
68.0 34.0 loc104
10.0 51.0 loc105
46.0 36.0 loc106
23.0 94.0 loc107
40.0 47.0 loc108
11.0 50.0 loc109
56.0 61.0 loc110
11.0 44.0 loc111
91.0 4.0 loc112
1.0 55.0 loc113
53.0 32.0 loc114
62.0 38.0 loc115
54.0 0.0 loc116
72.0 19.0 loc117
98.0 51.0 loc118
35.0 60.0 loc119
1.0 19.0 loc120
90.0 40.0 loc121
57.0 85.0 loc122
79.0 31.0 loc123
23.0 1.0 loc124
91.0 35.0 loc125
16.0 75.0 loc126
29.0 8.0 loc127
32.0 79.0 loc128
23.0 27.0 loc129
92.0 41.0 loc130
34.0 12.0 loc131
73.0 30.0 loc132
91.0 1.0 loc133
42.0 20.0 loc134
37.0 75.0 loc135
76.0 77.0 loc136
51.0 15.0 loc137
42.0 8.0 loc138
24.0 86.0 loc139
63.0 28.0 loc140
5.0 7.0 loc141
46.0 33.0 loc142
57.0 30.0 loc143
13.0 65.0 loc144
95.0 3.0 loc145
27.0 68.0 loc146
93.0 88.0 loc147
0.0 84.0 loc148
13.0 48.0 loc149
92.0 96.0 loc150
44.0 53.0 loc151
27.0 72.0 loc152
59.0 81.0 loc153
76.0 2.0 loc154
46.0 77.0 loc155
89.0 97.0 loc156
65.0 87.0 loc157
60.0 96.0 loc158
15.0 82.0 loc159
76.0 61.0 loc160
