/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
375
/*The Depot*/
0.2863646786178823 0.3450617965159998 depot
/*The Locations (x_coor y_coor name)*/
35.0 18.0 loc1
44.0 87.0 loc2
53.0 73.0 loc3
73.0 67.0 loc4
88.0 56.0 loc5
39.0 91.0 loc6
89.0 16.0 loc7
33.0 21.0 loc8
78.0 31.0 loc9
32.0 80.0 loc10
92.0 47.0 loc11
57.0 52.0 loc12
80.0 72.0 loc13
48.0 40.0 loc14
60.0 31.0 loc15
78.0 74.0 loc16
5.0 28.0 loc17
58.0 45.0 loc18
80.0 70.0 loc19
90.0 77.0 loc20
48.0 87.0 loc21
72.0 42.0 loc22
87.0 31.0 loc23
81.0 31.0 loc24
7.0 86.0 loc25
43.0 7.0 loc26
1.0 63.0 loc27
39.0 43.0 loc28
53.0 47.0 loc29
37.0 8.0 loc30
32.0 63.0 loc31
59.0 70.0 loc32
46.0 98.0 loc33
74.0 38.0 loc34
36.0 22.0 loc35
5.0 29.0 loc36
94.0 7.0 loc37
16.0 51.0 loc38
59.0 45.0 loc39
52.0 56.0 loc40
49.0 24.0 loc41
96.0 21.0 loc42
85.0 79.0 loc43
48.0 18.0 loc44
77.0 41.0 loc45
7.0 23.0 loc46
84.0 81.0 loc47
96.0 89.0 loc48
95.0 64.0 loc49
34.0 97.0 loc50
4.0 57.0 loc51
1.0 36.0 loc52
45.0 28.0 loc53
69.0 14.0 loc54
56.0 20.0 loc55
69.0 41.0 loc56
94.0 51.0 loc57
29.0 49.0 loc58
39.0 13.0 loc59
96.0 46.0 loc60
59.0 94.0 loc61
5.0 14.0 loc62
67.0 57.0 loc63
62.0 21.0 loc64
95.0 86.0 loc65
76.0 55.0 loc66
81.0 18.0 loc67
99.0 22.0 loc68
88.0 22.0 loc69
9.0 66.0 loc70
58.0 54.0 loc71
73.0 26.0 loc72
28.0 85.0 loc73
45.0 51.0 loc74
43.0 63.0 loc75
40.0 3.0 loc76
68.0 10.0 loc77
31.0 28.0 loc78
89.0 82.0 loc79
45.0 36.0 loc80
20.0 0.0 loc81
75.0 98.0 loc82
89.0 94.0 loc83
22.0 91.0 loc84
88.0 5.0 loc85
30.0 31.0 loc86
65.0 96.0 loc87
47.0 58.0 loc88
0.0 81.0 loc89
63.0 16.0 loc90
37.0 98.0 loc91
56.0 81.0 loc92
12.0 30.0 loc93
5.0 97.0 loc94
11.0 65.0 loc95
48.0 4.0 loc96
20.0 94.0 loc97
90.0 26.0 loc98
30.0 92.0 loc99
99.0 19.0 loc100
41.0 50.0 loc101
2.0 5.0 loc102
58.0 25.0 loc103
8.0 23.0 loc104
89.0 79.0 loc105
41.0 79.0 loc106
74.0 65.0 loc107
43.0 72.0 loc108
31.0 80.0 loc109
79.0 2.0 loc110
23.0 54.0 loc111
12.0 74.0 loc112
68.0 69.0 loc113
83.0 13.0 loc114
32.0 74.0 loc115
69.0 6.0 loc116
10.0 92.0 loc117
39.0 61.0 loc118
0.0 26.0 loc119
55.0 80.0 loc120
9.0 67.0 loc121
58.0 84.0 loc122
57.0 93.0 loc123
58.0 28.0 loc124
36.0 58.0 loc125
22.0 18.0 loc126
76.0 8.0 loc127
64.0 98.0 loc128
96.0 83.0 loc129
61.0 46.0 loc130
85.0 14.0 loc131
57.0 80.0 loc132
85.0 62.0 loc133
91.0 3.0 loc134
31.0 27.0 loc135
93.0 80.0 loc136
26.0 85.0 loc137
77.0 28.0 loc138
34.0 94.0 loc139
12.0 44.0 loc140
76.0 27.0 loc141
20.0 74.0 loc142
3.0 20.0 loc143
61.0 24.0 loc144
99.0 34.0 loc145
20.0 18.0 loc146
15.0 40.0 loc147
94.0 32.0 loc148
92.0 46.0 loc149
37.0 6.0 loc150
64.0 83.0 loc151
30.0 57.0 loc152
29.0 69.0 loc153
76.0 87.0 loc154
57.0 23.0 loc155
5.0 22.0 loc156
83.0 59.0 loc157
66.0 21.0 loc158
78.0 74.0 loc159
94.0 0.0 loc160
7.0 13.0 loc161
55.0 3.0 loc162
61.0 49.0 loc163
21.0 0.0 loc164
44.0 36.0 loc165
4.0 50.0 loc166
73.0 39.0 loc167
69.0 61.0 loc168
42.0 48.0 loc169
94.0 35.0 loc170
31.0 9.0 loc171
63.0 12.0 loc172
49.0 86.0 loc173
76.0 71.0 loc174
20.0 41.0 loc175
39.0 66.0 loc176
58.0 60.0 loc177
24.0 17.0 loc178
23.0 81.0 loc179
18.0 30.0 loc180
0.0 58.0 loc181
98.0 12.0 loc182
89.0 58.0 loc183
98.0 9.0 loc184
28.0 85.0 loc185
99.0 94.0 loc186
67.0 96.0 loc187
19.0 64.0 loc188
86.0 1.0 loc189
18.0 69.0 loc190
1.0 82.0 loc191
82.0 30.0 loc192
1.0 40.0 loc193
66.0 71.0 loc194
22.0 96.0 loc195
48.0 87.0 loc196
34.0 21.0 loc197
90.0 51.0 loc198
77.0 6.0 loc199
74.0 58.0 loc200
76.0 64.0 loc201
39.0 20.0 loc202
53.0 83.0 loc203
16.0 36.0 loc204
13.0 6.0 loc205
41.0 43.0 loc206
33.0 88.0 loc207
60.0 67.0 loc208
92.0 7.0 loc209
77.0 81.0 loc210
81.0 37.0 loc211
55.0 40.0 loc212
40.0 18.0 loc213
75.0 19.0 loc214
71.0 89.0 loc215
81.0 78.0 loc216
95.0 29.0 loc217
42.0 16.0 loc218
62.0 7.0 loc219
11.0 89.0 loc220
95.0 71.0 loc221
3.0 63.0 loc222
85.0 53.0 loc223
64.0 19.0 loc224
70.0 55.0 loc225
61.0 72.0 loc226
12.0 13.0 loc227
16.0 99.0 loc228
3.0 52.0 loc229
3.0 45.0 loc230
62.0 95.0 loc231
58.0 74.0 loc232
90.0 4.0 loc233
59.0 54.0 loc234
17.0 40.0 loc235
35.0 43.0 loc236
20.0 95.0 loc237
49.0 35.0 loc238
48.0 59.0 loc239
32.0 56.0 loc240
88.0 91.0 loc241
58.0 83.0 loc242
36.0 67.0 loc243
75.0 33.0 loc244
19.0 75.0 loc245
1.0 61.0 loc246
62.0 49.0 loc247
98.0 54.0 loc248
80.0 33.0 loc249
56.0 3.0 loc250
66.0 1.0 loc251
2.0 90.0 loc252
60.0 62.0 loc253
7.0 91.0 loc254
19.0 86.0 loc255
60.0 84.0 loc256
50.0 63.0 loc257
60.0 10.0 loc258
0.0 88.0 loc259
67.0 82.0 loc260
16.0 35.0 loc261
77.0 85.0 loc262
39.0 67.0 loc263
52.0 85.0 loc264
8.0 41.0 loc265
48.0 14.0 loc266
57.0 39.0 loc267
0.0 86.0 loc268
71.0 56.0 loc269
62.0 2.0 loc270
76.0 31.0 loc271
9.0 25.0 loc272
28.0 95.0 loc273
67.0 58.0 loc274
72.0 44.0 loc275
65.0 98.0 loc276
65.0 0.0 loc277
43.0 67.0 loc278
30.0 13.0 loc279
8.0 1.0 loc280
5.0 6.0 loc281
79.0 24.0 loc282
59.0 97.0 loc283
66.0 19.0 loc284
48.0 29.0 loc285
92.0 16.0 loc286
1.0 54.0 loc287
74.0 92.0 loc288
18.0 83.0 loc289
7.0 42.0 loc290
96.0 38.0 loc291
84.0 36.0 loc292
27.0 35.0 loc293
31.0 79.0 loc294
14.0 70.0 loc295
96.0 97.0 loc296
68.0 82.0 loc297
54.0 16.0 loc298
51.0 85.0 loc299
60.0 13.0 loc300
56.0 66.0 loc301
15.0 6.0 loc302
53.0 91.0 loc303
4.0 85.0 loc304
87.0 51.0 loc305
68.0 19.0 loc306
69.0 91.0 loc307
53.0 26.0 loc308
18.0 58.0 loc309
93.0 8.0 loc310
75.0 11.0 loc311
89.0 76.0 loc312
65.0 0.0 loc313
99.0 42.0 loc314
45.0 69.0 loc315
41.0 39.0 loc316
87.0 58.0 loc317
25.0 71.0 loc318
69.0 21.0 loc319
75.0 16.0 loc320
56.0 60.0 loc321
74.0 40.0 loc322
26.0 47.0 loc323
75.0 87.0 loc324
78.0 39.0 loc325
