/* Number of Operations */
100
/* List of Operations. */
/* Start	End	Fly	#Internal	Locations...*/
0	37	-1	0
37	6	-1	0
6	17	-1	0
17	82	-1	0
82	71	-1	0
71	35	-1	0
35	19	-1	0
19	87	-1	0
87	88	-1	0
88	40	-1	0
40	28	-1	0
28	13	-1	0
13	22	-1	0
22	72	-1	0
72	98	-1	0
98	61	-1	0
61	92	-1	0
92	93	-1	0
93	44	-1	0
44	16	-1	0
16	96	-1	0
96	2	-1	0
2	29	-1	0
29	68	-1	0
68	47	-1	0
47	9	-1	0
9	63	-1	0
63	66	-1	0
66	48	-1	0
48	51	-1	0
51	67	-1	0
67	75	-1	0
75	49	-1	0
49	30	-1	0
30	86	-1	0
86	85	-1	0
85	21	-1	0
21	80	-1	0
80	23	-1	0
23	70	-1	0
70	95	-1	0
95	38	-1	0
38	32	-1	0
32	59	-1	0
59	5	-1	0
5	27	-1	0
27	60	-1	0
60	55	-1	0
55	83	-1	0
83	43	-1	0
43	91	-1	0
91	77	-1	0
77	54	-1	0
54	33	-1	0
33	12	-1	0
12	1	-1	0
1	73	-1	0
73	79	-1	0
79	65	-1	0
65	26	-1	0
26	4	-1	0
4	34	-1	0
34	76	-1	0
76	42	-1	0
42	31	-1	0
31	74	-1	0
74	90	-1	0
90	58	-1	0
58	24	-1	0
24	94	-1	0
94	99	-1	0
99	10	-1	0
10	62	-1	0
62	45	-1	0
45	50	-1	0
50	89	-1	0
89	52	-1	0
52	78	-1	0
78	14	-1	0
14	15	-1	0
15	11	-1	0
11	56	-1	0
56	97	-1	0
97	53	-1	0
53	57	-1	0
57	46	-1	0
46	64	-1	0
64	69	-1	0
69	39	-1	0
39	8	-1	0
8	25	-1	0
25	18	-1	0
18	3	-1	0
3	7	-1	0
7	20	-1	0
20	84	-1	0
84	36	-1	0
36	41	-1	0
41	81	-1	0
81	0	-1	0
