#MAXFLY 13.64880947189168

/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.5
/*Number of Nodes*/
75
/*The Depot*/
0.27900698296986537 0.8718412956013716 depot
/*The Locations (x_coor y_coor name)*/
63.0 15.0 loc1
68.0 53.0 loc2
92.0 85.0 loc3
76.0 41.0 loc4
58.0 17.0 loc5
98.0 53.0 loc6
43.0 95.0 loc7
95.0 1.0 loc8
53.0 97.0 loc9
22.0 3.0 loc10
8.0 26.0 loc11
86.0 21.0 loc12
86.0 88.0 loc13
55.0 8.0 loc14
94.0 74.0 loc15
47.0 21.0 loc16
75.0 77.0 loc17
40.0 38.0 loc18
6.0 9.0 loc19
88.0 16.0 loc20
43.0 76.0 loc21
22.0 94.0 loc22
47.0 71.0 loc23
73.0 41.0 loc24
64.0 33.0 loc25
80.0 72.0 loc26
78.0 49.0 loc27
8.0 59.0 loc28
19.0 44.0 loc29
97.0 45.0 loc30
24.0 96.0 loc31
15.0 55.0 loc32
2.0 16.0 loc33
2.0 92.0 loc34
19.0 37.0 loc35
90.0 70.0 loc36
48.0 26.0 loc37
0.0 35.0 loc38
64.0 92.0 loc39
38.0 90.0 loc40
0.0 52.0 loc41
57.0 88.0 loc42
95.0 15.0 loc43
49.0 24.0 loc44
6.0 65.0 loc45
0.0 99.0 loc46
37.0 5.0 loc47
24.0 12.0 loc48
4.0 8.0 loc49
12.0 80.0 loc50
8.0 29.0 loc51
20.0 34.0 loc52
30.0 18.0 loc53
84.0 75.0 loc54
2.0 2.0 loc55
44.0 64.0 loc56
14.0 51.0 loc57
5.0 85.0 loc58
57.0 46.0 loc59
94.0 95.0 loc60
72.0 6.0 loc61
13.0 57.0 loc62
36.0 90.0 loc63
77.0 17.0 loc64
94.0 55.0 loc65
50.0 70.0 loc66
21.0 65.0 loc67
59.0 25.0 loc68
72.0 17.0 loc69
53.0 61.0 loc70
72.0 58.0 loc71
96.0 44.0 loc72
32.0 14.0 loc73
19.0 89.0 loc74

