#MAXFLY 3.2633305845368756

/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.5
/*Number of Nodes*/
75
/*The Depot*/
0.9833164046114183 0.5277399029617119 depot
/*The Locations (x_coor y_coor name)*/
88.0 86.0 loc1
95.0 28.0 loc2
47.0 70.0 loc3
45.0 28.0 loc4
51.0 76.0 loc5
30.0 83.0 loc6
22.0 25.0 loc7
77.0 60.0 loc8
72.0 1.0 loc9
69.0 7.0 loc10
74.0 75.0 loc11
21.0 33.0 loc12
2.0 14.0 loc13
31.0 13.0 loc14
77.0 79.0 loc15
57.0 51.0 loc16
74.0 59.0 loc17
58.0 90.0 loc18
71.0 18.0 loc19
71.0 18.0 loc20
43.0 60.0 loc21
30.0 32.0 loc22
27.0 27.0 loc23
9.0 31.0 loc24
27.0 5.0 loc25
28.0 43.0 loc26
36.0 98.0 loc27
24.0 13.0 loc28
43.0 11.0 loc29
24.0 59.0 loc30
77.0 19.0 loc31
86.0 82.0 loc32
11.0 43.0 loc33
76.0 58.0 loc34
69.0 62.0 loc35
45.0 21.0 loc36
26.0 18.0 loc37
90.0 96.0 loc38
39.0 66.0 loc39
81.0 23.0 loc40
69.0 69.0 loc41
85.0 56.0 loc42
63.0 60.0 loc43
42.0 60.0 loc44
13.0 80.0 loc45
40.0 78.0 loc46
2.0 43.0 loc47
71.0 45.0 loc48
12.0 33.0 loc49
36.0 89.0 loc50
77.0 74.0 loc51
15.0 9.0 loc52
12.0 43.0 loc53
90.0 40.0 loc54
19.0 27.0 loc55
6.0 13.0 loc56
72.0 77.0 loc57
34.0 26.0 loc58
74.0 0.0 loc59
77.0 46.0 loc60
84.0 2.0 loc61
29.0 7.0 loc62
49.0 62.0 loc63
65.0 3.0 loc64
20.0 89.0 loc65
72.0 46.0 loc66
76.0 8.0 loc67
68.0 26.0 loc68
89.0 56.0 loc69
10.0 18.0 loc70
37.0 46.0 loc71
64.0 45.0 loc72
18.0 86.0 loc73
57.0 87.0 loc74

