/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.5
/*Number of Nodes*/
20
/*The Depot*/
11.010942184067432 4.864719418403627 depot
/*The Locations (x_coor y_coor name)*/
9.437108186771612 -15.844491503535302 v1
16.007423617227385 -30.30920458752873 v2
-68.92811168332612 -42.09153708157927 v3
25.340249012307645 -5.971859667014512 v4
9.251094369023113 -0.40473869120216943 v5
45.61753581236038 -28.028385489130372 v6
-45.40642550846013 16.42607595809998 v7
39.8470380838365 -22.748895629750653 v8
-23.406955379855738 -28.69380730230464 v9
30.948103014321788 46.68828875121213 v10
-73.10556158266668 59.160528234050375 v11
12.057007021251883 26.436741017926856 v12
-6.4710924578188775 16.26535273248786 v13
4.019464877017888 38.33610158333538 v14
-2.50776905111165 -30.501527010428926 v15
11.439654561300248 17.15337727804185 v16
-98.72079322511169 -33.42297987383447 v17
-0.468607201730684 0.23217380857750392 v18
1.3268510223524812 0.7917599749236384 v19
