/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.5
/*Number of Nodes*/
10
/*The Depot*/
-113.27461216559252 -6.5874649264873035 depot
/*The Locations (x_coor y_coor name)*/
19.463382395636636 -38.599921192192994 v1
0.40900673623301115 2.2675167435387493 v2
-10.37457592650582 21.81931634269179 v3
25.815286386286406 2.7330825730798187 v4
-10.384238960281708 37.84914714585869 v5
24.577798579194923 -30.531859665050362 v6
-0.49977692214079605 18.043592979214427 v7
43.72027795307177 15.366349934563072 v8
-17.867655622989 37.07628848394081 v9
