/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
250
/*The Depot*/
-0.46019968944123874 -14.047750948864003 depot
/*The Locations (x_coor y_coor name)*/
23.27361074839904 -42.87822744990164 v1
0.9349731420193073 47.126202804967 v2
-3.0510361221830484 -48.81801470496685 v3
-15.005545458606694 4.368121754297349 v4
41.73993839056275 39.32095681143752 v5
6.495711086970783 80.0008291217636 v6
0.262428286371066 -0.16574849997070662 v7
50.83864207338832 -12.58675837208728 v8
-52.69535552843726 56.67340412791255 v9
43.41047688990692 87.05971645535708 v10
-70.24025188780529 -5.752284858462182 v11
3.0044329953015967 -22.302309635803788 v12
-107.80519970773427 66.4815174009145 v13
8.188984163152137 4.459119028146583 v14
8.157972046580843 15.33575787460396 v15
-34.22266971620733 113.29042572381213 v16
-14.727023205333404 -17.075476212858636 v17
33.70217371041432 46.605632185011956 v18
1.662531932877767 -7.071591143270413 v19
-15.683120975927984 66.67993962255098 v20
-22.469832154695524 25.779643088686832 v21
-47.006343830446916 18.610820840919704 v22
-0.34606918207067233 -7.802535007319158 v23
19.767740953022294 22.206978443667435 v24
-5.987097981118647 -21.77701956545098 v25
-81.17246829140146 -1.064038215257785 v26
-20.709142837916595 62.89788330315651 v27
1.767339435473594 -86.07681582465457 v28
0.9177133479830952 6.365332598495492 v29
19.676672618907066 -101.84433581130838 v30
12.541996604168306 11.54096818689083 v31
17.723088195503475 -59.87686059424094 v32
2.952988550079995 -11.233634887094155 v33
8.95256547830827 -26.8064922289159 v34
-14.283086555489668 9.133394361641326 v35
-30.853439476607125 -29.28468714072631 v36
-24.082800076837884 -59.281114607895844 v37
55.91594268740133 -12.72832616873234 v38
-8.71119526964502 41.46445266331814 v39
-2.135292303044252 38.207538909811824 v40
0.38086597061802885 0.4717871378074071 v41
6.151966026940355 19.573848127870157 v42
23.60407171602038 38.36601041320607 v43
-51.77575185757083 -3.014240851036077 v44
-11.275784294574104 3.641325098769623 v45
-11.702861439471366 31.268097113478536 v46
22.774138690512114 -60.05917674452358 v47
55.976269541433275 37.28354579390967 v48
23.364072984706223 12.884638625985618 v49
-2.0387461863954868 14.220160169482437 v50
-5.660328608324873 33.49193117442036 v51
-27.183412966446745 -35.83581666855374 v52
-10.053003515660576 -71.2231403530515 v53
2.1604193419091 23.093556440229392 v54
57.749906428831075 -42.67213237061192 v55
-0.9718006864735699 -6.815692429496583 v56
28.42412314265231 -37.870753089765124 v57
13.606593714604063 -8.855263983547912 v58
-50.678145638045926 27.23224635451535 v59
7.949435408963451 -19.66781243108305 v60
-85.0293521119487 -3.9329976236437516 v61
-22.802356535530958 -47.13433763947136 v62
-0.8334835992760696 15.950457555618707 v63
14.776036247263335 16.67484697202402 v64
-9.13377179990931 7.181047139143998 v65
1.3463082459828006 -3.23803189594522 v66
-0.9239317342049657 24.600812077984205 v67
14.166861872206152 -27.020174384619885 v68
-23.96635866791782 3.297810625210831 v69
0.1449798898703213 0.2689915756114638 v70
-41.710685075707225 121.17761691296079 v71
62.15943027303712 18.408322268263877 v72
62.26598989348857 53.23481846266003 v73
-6.5729808757377475 -66.37768308285571 v74
-25.367600353416893 15.334787481588645 v75
9.73250813458763 -40.276484602527944 v76
-45.71508909644799 1.5967401498977203 v77
-47.96277385945376 20.78798751999327 v78
27.83927717601498 -49.603104199391886 v79
33.99165239472238 -16.31823624288388 v80
3.6491394220771767 -3.9021956691201227 v81
42.23206172554455 -60.750506379296674 v82
3.635149916893019 4.301213575570612 v83
54.73437953348585 -62.154187562363994 v84
-95.00920072074145 -26.50632729851851 v85
-44.84197851873422 -90.30982735816174 v86
10.76853329545922 84.8645385375163 v87
37.09067052966763 -14.130856008331786 v88
-18.640977080351906 -17.708060799912722 v89
-24.515466570579157 29.635550254206205 v90
25.969556933543938 -21.826663419156827 v91
-25.86958995802311 -0.21336034770198764 v92
-92.32042927567582 -106.51610612916382 v93
-101.12774599209682 7.217152491063745 v94
82.31617546987766 -19.708066422702114 v95
-14.628710051011907 17.216333738158816 v96
-60.40363784025828 -46.57509065158527 v97
-34.755070657609984 3.642670723641814 v98
21.859175647522832 1.2190710745565627 v99
28.34182077232681 105.63179046471603 v100
73.88405200863578 32.61958213176621 v101
57.94591124583882 -18.72715009167956 v102
33.19539999676838 -16.61434512435499 v103
-34.909380290953045 13.712925739365403 v104
-16.4457152242545 47.069234228784694 v105
40.63096813263984 -49.26789194845283 v106
-17.87567940667041 8.610875623310676 v107
-12.026632007399725 3.923270399528783 v108
37.09188757542419 51.75207976343849 v109
-41.865743491938716 -47.80012280789247 v110
-0.7227626517743899 43.940228059463905 v111
-5.862194125515047 64.86700579544726 v112
4.098925133971475 -4.693351028557691 v113
-51.22299633364592 27.801449975040423 v114
18.286274016685397 34.74042804392354 v115
-6.548086320684527 21.933153720879933 v116
-34.042241922193526 6.102900603599533 v117
-61.68878749975488 8.303271512201905 v118
64.28294219692258 8.507100686297324 v119
-4.406750536877801 -46.38739819173341 v120
-10.318387920367744 -28.1758230184754 v121
10.672527908412912 -38.18561213396149 v122
-0.44068310158280993 0.9813338642475584 v123
34.35633315731072 -51.22686865850511 v124
1.1974580117866478 1.1432413001342192 v125
11.772605380646997 -46.82933067967674 v126
5.466487929774536 3.7772289735488584 v127
-58.539345549774985 -19.342124697110936 v128
-13.888335599443758 -9.366158122350559 v129
-13.68327862134226 7.299906210805562 v130
7.9239454539385745 29.64054951848715 v131
24.77751342573823 59.58945248705647 v132
21.73609426155013 -6.051355440318015 v133
-43.19036925700458 64.9326726523201 v134
-20.90873940026442 27.172910968005713 v135
-6.978114881484349 71.40014589253211 v136
28.708094491990543 -28.036174437684497 v137
105.50381800185032 -70.61271400638316 v138
4.393621230935316 6.395423754119478 v139
-1.2605488561067237 0.3682836833117683 v140
-17.01726700195715 -8.9459371994854 v141
-20.472494893679176 8.223809600357804 v142
-5.738222022901825 -1.1698743711439525 v143
-48.729683968517875 -39.64336231746246 v144
-28.42484727860965 -72.73488783220813 v145
-85.37294845819906 -18.531163800251136 v146
-4.160078441107073 7.825133635694728 v147
3.619325420964747 -3.8994447655456175 v148
-1.0393499623799891 2.165829467992175 v149
10.997286954235165 1.2197596128224049 v150
-30.50073890489056 -15.692436041464044 v151
-29.421596549397677 -98.05159844834215 v152
50.703338484730246 37.65525165796729 v153
-0.9985955726187075 0.38357955567419066 v154
-0.59214536140053 34.51206123501589 v155
0.5913564150054298 0.7047822178019888 v156
-37.35791621489533 -5.506573014585037 v157
4.928097217839643 52.63650349998701 v158
-36.281024911482895 -57.494538534920316 v159
61.92419585625021 -12.802187442464284 v160
-1.5471209602867948 19.84775968336641 v161
19.866955728112423 19.582242085511986 v162
67.40521577457424 -89.02459151686261 v163
3.03256909817777 -3.077758153889889 v164
-33.74022225996204 20.74146404257423 v165
-1.5571995746892195 0.18589968327159984 v166
-1.5432188590333613 -1.7007673977941338 v167
116.03351706861135 -41.35340352900041 v168
1.9839299987719596 -2.5104958649424507 v169
10.431551327788766 -31.167595271759218 v170
-0.025593197674686406 -0.01896776603479309 v171
13.223325986518637 3.20512619837474 v172
0.2580091458791543 2.151048933458077 v173
-0.11423258840703562 -0.017158606282198507 v174
-34.246842859585534 11.410731890944046 v175
-5.890729195891225 2.184758334827105 v176
-10.104532624511217 3.4394955704914354 v177
-23.695652433490896 12.606965873084276 v178
-6.704274664346028 -1.3037465754505986 v179
-5.076223325817103 -4.838478401256879 v180
11.85107757877852 -11.150695658827177 v181
-33.78958251255459 52.806180754621145 v182
45.4192806254096 6.908762068669269 v183
100.27059479332652 -57.21644765968184 v184
-42.26117261198124 -56.31189103873105 v185
-38.89774974358039 91.2613711496494 v186
6.627178372619021 7.123807842040408 v187
9.544448018582665 2.2217417161182675 v188
-21.27007235726421 -31.290444242792468 v189
-10.353408502863555 -63.194325402356 v190
-67.1432121510256 -11.597737467836247 v191
21.00425717680548 -14.487701478255332 v192
-38.853993835983694 -92.75213848712923 v193
21.790679505512998 36.75107412133703 v194
51.24862828593781 -43.757841317362484 v195
24.58930130479926 11.860468156881902 v196
-45.85925576284257 20.502412959037393 v197
-11.521595758347997 -90.94811351050522 v198
13.54883935781917 19.002043633957573 v199
6.998930917723922 -77.32823125695874 v200
8.009316670937325 22.269485407426554 v201
-16.802999538836968 -24.302288521847277 v202
-111.06866814118825 -5.937773990795399 v203
-4.958411115523057 -19.235605994612076 v204
92.81390637659764 -3.360048794144055 v205
-9.681114830520276 -22.11823177925636 v206
31.33620080604012 -40.7615801671341 v207
-141.8133124232697 -15.48361684730176 v208
-0.2193824525643739 -0.3934930474376429 v209
-16.395223652041537 -11.024193725607415 v210
2.0098925018996527 1.815537921583189 v211
